comp_name,A2BBX6,A,B1,B2,X,nA,nB1,nB2,nX,rA,rB1,rB2,rBavg,rX,tau,NotSim
CsTiBaCl,Cs2TiBaCl6,Cs,Ti,Ba,Cl,1,2,2,-1,188.0,86.0,135.0,110.5,181.0,3.839500981695136,False
CsTiBaBr,Cs2TiBaBr6,Cs,Ti,Ba,Br,1,2,2,-1,188.0,86.0,135.0,110.5,196.0,3.975247588029978,False
CsTiNdF,Cs2TiNdF6,Cs,Ti,Nd,F,1,2,2,-1,188.0,86.0,129.0,107.5,133.0,3.365993128943155,False
CsTiNdCl,Cs2TiNdCl6,Cs,Ti,Nd,Cl,1,2,2,-1,188.0,86.0,129.0,107.5,181.0,3.812504756850132,False
CsTiNdBr,Cs2TiNdBr6,Cs,Ti,Nd,Br,1,2,2,-1,188.0,86.0,129.0,107.5,196.0,3.952039640571062,False
CsTiNdI,Cs2TiNdI6,Cs,Ti,Nd,I,1,2,2,-1,188.0,86.0,129.0,107.5,220.00000000000003,4.17529545452455,False
CsTiSmF,Cs2TiSmF6,Cs,Ti,Sm,F,1,2,2,-1,188.0,86.0,122.0,104.0,133.0,3.3321170937378657,False
CsTiSmCl,Cs2TiSmCl6,Cs,Ti,Sm,Cl,1,2,2,-1,188.0,86.0,122.0,104.0,181.0,3.793655555276328,False
CsTiSmBr,Cs2TiSmBr6,Cs,Ti,Sm,Br,1,2,2,-1,188.0,86.0,122.0,104.0,196.0,3.937886324507097,False
CsTiSmI,Cs2TiSmI6,Cs,Ti,Sm,I,1,2,2,-1,188.0,86.0,122.0,104.0,220.00000000000003,4.168655555276327,False
CsTiEuF,Cs2TiEuF6,Cs,Ti,Eu,F,1,2,2,-1,188.0,86.0,117.0,101.5,133.0,3.3153210435206497,False
CsTiEuCl,Cs2TiEuCl6,Cs,Ti,Eu,Cl,1,2,2,-1,188.0,86.0,117.0,101.5,181.0,3.788227447461536,False
CsTiEuBr,Cs2TiEuBr6,Cs,Ti,Eu,Br,1,2,2,-1,188.0,86.0,117.0,101.5,196.0,3.936010698693064,False
CsTiEuI,Cs2TiEuI6,Cs,Ti,Eu,I,1,2,2,-1,188.0,86.0,117.0,101.5,220.00000000000003,4.172463900663507,False
CsTiDyF,Cs2TiDyF6,Cs,Ti,Dy,F,1,2,2,-1,188.0,86.0,107.0,96.5,133.0,3.2995002743733988,False
CsTiDyCl,Cs2TiDyCl6,Cs,Ti,Dy,Cl,1,2,2,-1,188.0,86.0,107.0,96.5,181.0,3.796909600798269,False
CsTiDyBr,Cs2TiDyBr6,Cs,Ti,Dy,Br,1,2,2,-1,188.0,86.0,107.0,96.5,196.0,3.952350015306042,False
CsTiTmF,Cs2TiTmF6,Cs,Ti,Tm,F,1,2,2,-1,188.0,86.0,103.0,94.5,133.0,3.299666993553045,False
CsTiTmCl,Cs2TiTmCl6,Cs,Ti,Tm,Cl,1,2,2,-1,188.0,86.0,103.0,94.5,181.0,3.807603501489553,False
CsTiTmBr,Cs2TiTmBr6,Cs,Ti,Tm,Br,1,2,2,-1,188.0,86.0,103.0,94.5,196.0,3.966333660219712,False
CsTiYbF,Cs2TiYbF6,Cs,Ti,Yb,F,1,2,2,-1,188.0,86.0,102.0,94.0,133.0,3.300283698799204,False
CsTiYbCl,Cs2TiYbCl6,Cs,Ti,Yb,Cl,1,2,2,-1,188.0,86.0,102.0,94.0,181.0,3.810921996671544,False
CsTiYbBr,Cs2TiYbBr6,Cs,Ti,Yb,Br,1,2,2,-1,188.0,86.0,102.0,94.0,196.0,3.9704964647566494,False
CsTiPtF,Cs2TiPtF6,Cs,Ti,Pt,F,1,2,2,-1,188.0,86.0,80.0,83.0,133.0,3.3727820541814637,False
CsTiPtCl,Cs2TiPtCl6,Cs,Ti,Pt,Cl,1,2,2,-1,188.0,86.0,80.0,83.0,181.0,3.951095307193512,False
CsTiPtBr,Cs2TiPtBr6,Cs,Ti,Pt,Br,1,2,2,-1,188.0,86.0,80.0,83.0,196.0,4.131818198759777,False
CsTiAuF,Cs2TiAuF6,Cs,Ti,Au,F,1,3,1,-1,188.0,67.0,137.0,102.0,133.0,3.3181983416607475,False
CsTiAuCl,Cs2TiAuCl6,Cs,Ti,Au,Cl,1,3,1,-1,188.0,67.0,137.0,102.0,181.0,3.7887865769548648,False
CsTiAuBr,Cs2TiAuBr6,Cs,Ti,Au,Br,1,3,1,-1,188.0,67.0,137.0,102.0,196.0,3.935845400484277,False
CsTiAuI,Cs2TiAuI6,Cs,Ti,Au,I,1,3,1,-1,188.0,67.0,137.0,102.0,220.00000000000003,4.171139518131335,False
CsTiHgF,Cs2TiHgF6,Cs,Ti,Hg,F,1,3,1,-1,188.0,67.0,119.0,93.0,133.0,3.3022067016766927,False
CsTiHgCl,Cs2TiHgCl6,Cs,Ti,Hg,Cl,1,3,1,-1,188.0,67.0,119.0,93.0,181.0,3.818335733934757,False
CsTiHgBr,Cs2TiHgBr6,Cs,Ti,Hg,Br,1,3,1,-1,188.0,67.0,119.0,93.0,196.0,3.979626056515402,False
CsTiTlF,Cs2TiTlF6,Cs,Ti,Tl,F,1,3,1,-1,188.0,67.0,150.0,108.5,133.0,3.3779708572043026,False
CsTiTlCl,Cs2TiTlCl6,Cs,Ti,Tl,Cl,1,3,1,-1,188.0,67.0,150.0,108.5,181.0,3.8203671705683577,False
CsTiTlBr,Cs2TiTlBr6,Cs,Ti,Tl,Br,1,3,1,-1,188.0,67.0,150.0,108.5,196.0,3.9586160184946246,False
CsTiTlI,Cs2TiTlI6,Cs,Ti,Tl,I,1,3,1,-1,188.0,67.0,150.0,108.5,220.00000000000003,4.179814175176652,False
CsTiPbF,Cs2TiPbF6,Cs,Ti,Pb,F,1,2,2,-1,188.0,86.0,119.0,102.5,133.0,3.321315251322038,False
CsTiPbCl,Cs2TiPbCl6,Cs,Ti,Pb,Cl,1,2,2,-1,188.0,86.0,119.0,102.5,181.0,3.789607934248868,False
CsTiPbBr,Cs2TiPbBr6,Cs,Ti,Pb,Br,1,2,2,-1,188.0,86.0,119.0,102.5,196.0,3.9359493976635016,False
CsTiPbI,Cs2TiPbI6,Cs,Ti,Pb,I,1,2,2,-1,188.0,86.0,119.0,102.5,220.00000000000003,4.170095739126916,False
CsTiFrF,Cs2TiFrF6,Cs,Ti,Fr,F,1,3,1,-1,188.0,67.0,180.0,123.5,133.0,3.699636746152746,False
CsTiFrCl,Cs2TiFrCl6,Cs,Ti,Fr,Cl,1,3,1,-1,188.0,67.0,180.0,123.5,181.0,4.088300713764083,False
CsTiRaF,Cs2TiRaF6,Cs,Ti,Ra,F,1,2,2,-1,188.0,86.0,148.0,117.0,133.0,3.524789094471191,False
CsTiRaCl,Cs2TiRaCl6,Cs,Ti,Ra,Cl,1,2,2,-1,188.0,86.0,148.0,117.0,181.0,3.9350455047276016,False
CsTiRaBr,Cs2TiRaBr6,Cs,Ti,Ra,Br,1,2,2,-1,188.0,86.0,148.0,117.0,196.0,4.063250632932729,False
CsTiNpF,Cs2TiNpF6,Cs,Ti,Np,F,1,2,2,-1,188.0,86.0,110.0,98.0,133.0,3.3017974730701702,False
CsTiNpCl,Cs2TiNpCl6,Cs,Ti,Np,Cl,1,2,2,-1,188.0,86.0,110.0,98.0,181.0,3.791593391437517,False
CsTiNpBr,Cs2TiNpBr6,Cs,Ti,Np,Br,1,2,2,-1,188.0,86.0,110.0,98.0,196.0,3.944654615927313,False
CsTiAmF,Cs2TiAmF6,Cs,Ti,Am,F,1,2,2,-1,188.0,86.0,121.0,103.5,133.0,3.328273195849312,False
CsTiAmCl,Cs2TiAmCl6,Cs,Ti,Am,Cl,1,2,2,-1,188.0,86.0,121.0,103.5,181.0,3.792041311791341,False
CsTiAmBr,Cs2TiAmBr6,Cs,Ti,Am,Br,1,2,2,-1,188.0,86.0,121.0,103.5,196.0,3.936968848023225,False
CsTiAmI,Cs2TiAmI6,Cs,Ti,Am,I,1,2,2,-1,188.0,86.0,121.0,103.5,220.00000000000003,4.16885290599424,False
CsVCrF,Cs2VCrF6,Cs,V,Cr,F,1,2,2,-1,188.0,79.0,76.5,77.75,133.0,3.4491855666296534,False
CsVCrCl,Cs2VCrCl6,Cs,V,Cr,Cl,1,2,2,-1,188.0,79.0,76.5,77.75,181.0,4.0665489106811,False
CsVMnF,Cs2VMnF6,Cs,V,Mn,F,1,2,2,-1,188.0,79.0,75.0,77.0,133.0,3.462493984166535,False
CsVMnCl,Cs2VMnCl6,Cs,V,Mn,Cl,1,2,2,-1,188.0,79.0,75.0,77.0,181.0,4.085870607543159,False
CsVFeF,Cs2VFeF6,Cs,V,Fe,F,1,2,2,-1,188.0,79.0,69.5,74.25,133.0,3.5167303180840674,False
CsVFeCl,Cs2VFeCl6,Cs,V,Fe,Cl,1,2,2,-1,188.0,79.0,69.5,74.25,181.0,4.163194964548714,False
CsVCoF,Cs2VCoF6,Cs,V,Co,F,1,2,2,-1,188.0,79.0,69.75,74.375,133.0,3.514074671029425,False
CsVCoCl,Cs2VCoCl6,Cs,V,Co,Cl,1,2,2,-1,188.0,79.0,69.75,74.375,181.0,4.1594528222899285,False
CsVNiF,Cs2VNiF6,Cs,V,Ni,F,1,2,2,-1,188.0,79.0,69.0,74.0,133.0,3.5220973468311483,False
CsVNiCl,Cs2VNiCl6,Cs,V,Ni,Cl,1,2,2,-1,188.0,79.0,69.0,74.0,181.0,4.1707459954797965,False
CsVCuF,Cs2VCuF6,Cs,V,Cu,F,1,3,1,-1,188.0,64.0,77.0,70.5,133.0,3.605312683557078,False
CsVZnF,Cs2VZnF6,Cs,V,Zn,F,1,2,2,-1,188.0,79.0,74.0,76.5,133.0,3.471713401034854,False
CsVZnCl,Cs2VZnCl6,Cs,V,Zn,Cl,1,2,2,-1,188.0,79.0,74.0,76.5,181.0,4.099164381427011,False
CsVGeF,Cs2VGeF6,Cs,V,Ge,F,1,2,2,-1,188.0,79.0,73.0,76.0,133.0,3.4812141553639515,False
CsVGeCl,Cs2VGeCl6,Cs,V,Ge,Cl,1,2,2,-1,188.0,79.0,73.0,76.0,181.0,4.112793102732373,False
CsVRbF,Cs2VRbF6,Cs,V,Rb,F,1,3,1,-1,188.0,64.0,152.0,108.0,133.0,3.371851365395941,False
CsVRbCl,Cs2VRbCl6,Cs,V,Rb,Cl,1,3,1,-1,188.0,64.0,152.0,108.0,181.0,3.816295809840386,False
CsVRbBr,Cs2VRbBr6,Cs,V,Rb,Br,1,3,1,-1,188.0,64.0,152.0,108.0,196.0,3.955184698729275,False
CsVRbI,Cs2VRbI6,Cs,V,Rb,I,1,3,1,-1,188.0,64.0,152.0,108.0,220.00000000000003,4.177406920951498,False
CsVSrF,Cs2VSrF6,Cs,V,Sr,F,1,2,2,-1,188.0,79.0,118.0,98.5,133.0,3.3030268715362903,False
CsVSrCl,Cs2VSrCl6,Cs,V,Sr,Cl,1,2,2,-1,188.0,79.0,118.0,98.5,181.0,3.790336516206341,False
CsVSrBr,Cs2VSrBr6,Cs,V,Sr,Br,1,2,2,-1,188.0,79.0,118.0,98.5,196.0,3.942620780165732,False
CsVPdF,Cs2VPdF6,Cs,V,Pd,F,1,3,1,-1,188.0,64.0,59.0,61.5,133.0,3.898325154218896,False
CsVAgF,Cs2VAgF6,Cs,V,Ag,F,1,3,1,-1,188.0,64.0,115.0,89.5,133.0,3.3161995306009606,False
CsVAgCl,Cs2VAgCl6,Cs,V,Ag,Cl,1,3,1,-1,188.0,64.0,115.0,89.5,181.0,3.852512379762972,False
CsVAgBr,Cs2VAgBr6,Cs,V,Ag,Br,1,3,1,-1,188.0,64.0,115.0,89.5,196.0,4.0201101451261,False
CsVCdF,Cs2VCdF6,Cs,V,Cd,F,1,2,2,-1,188.0,79.0,95.0,87.0,133.0,3.333180312407561,False
CsVCdCl,Cs2VCdCl6,Cs,V,Cd,Cl,1,2,2,-1,188.0,79.0,95.0,87.0,181.0,3.884904450338595,False
CsVCdBr,Cs2VCdBr6,Cs,V,Cd,Br,1,2,2,-1,188.0,79.0,95.0,87.0,196.0,4.057318243442044,False
CsVCsF,Cs2VCsF6,Cs,V,Cs,F,1,3,1,-1,188.0,64.0,167.0,115.5,133.0,3.4926503616051905,False
CsVCsCl,Cs2VCsCl6,Cs,V,Cs,Cl,1,3,1,-1,188.0,64.0,167.0,115.5,181.0,3.9082347771896058,False
CsVCsBr,Cs2VCsBr6,Cs,V,Cs,Br,1,3,1,-1,188.0,64.0,167.0,115.5,196.0,4.038104907059736,False
CsVBaF,Cs2VBaF6,Cs,V,Ba,F,1,2,2,-1,188.0,79.0,135.0,107.0,133.0,3.360393811370985,False
CsVBaCl,Cs2VBaCl6,Cs,V,Ba,Cl,1,2,2,-1,188.0,79.0,135.0,107.0,181.0,3.8089919422121055,False
CsVBaBr,Cs2VBaBr6,Cs,V,Ba,Br,1,2,2,-1,188.0,79.0,135.0,107.0,196.0,3.949178858099957,False
CsVBaI,Cs2VBaI6,Cs,V,Ba,I,1,2,2,-1,188.0,79.0,135.0,107.0,220.00000000000003,4.173477923520518,False
CsVNdF,Cs2VNdF6,Cs,V,Nd,F,1,2,2,-1,188.0,79.0,129.0,104.0,133.0,3.3321170937378657,False
CsVNdCl,Cs2VNdCl6,Cs,V,Nd,Cl,1,2,2,-1,188.0,79.0,129.0,104.0,181.0,3.793655555276328,False
CsVNdBr,Cs2VNdBr6,Cs,V,Nd,Br,1,2,2,-1,188.0,79.0,129.0,104.0,196.0,3.937886324507097,False
CsVNdI,Cs2VNdI6,Cs,V,Nd,I,1,2,2,-1,188.0,79.0,129.0,104.0,220.00000000000003,4.168655555276327,False
CsVSmF,Cs2VSmF6,Cs,V,Sm,F,1,2,2,-1,188.0,79.0,122.0,100.5,133.0,3.3102805037354184,False
CsVSmCl,Cs2VSmCl6,Cs,V,Sm,Cl,1,2,2,-1,188.0,79.0,122.0,100.5,181.0,3.787892444033926,False
CsVSmBr,Cs2VSmBr6,Cs,V,Sm,Br,1,2,2,-1,188.0,79.0,122.0,100.5,196.0,3.9371461753772095,False
CsVSmI,Cs2VSmI6,Cs,V,Sm,I,1,2,2,-1,188.0,79.0,122.0,100.5,220.00000000000003,4.175952145526463,False
CsVEuF,Cs2VEuF6,Cs,V,Eu,F,1,2,2,-1,188.0,79.0,117.0,98.0,133.0,3.3017974730701702,False
CsVEuCl,Cs2VEuCl6,Cs,V,Eu,Cl,1,2,2,-1,188.0,79.0,117.0,98.0,181.0,3.791593391437517,False
CsVEuBr,Cs2VEuBr6,Cs,V,Eu,Br,1,2,2,-1,188.0,79.0,117.0,98.0,196.0,3.944654615927313,False
CsVDyF,Cs2VDyF6,Cs,V,Dy,F,1,2,2,-1,188.0,79.0,107.0,93.0,133.0,3.3022067016766927,False
CsVDyCl,Cs2VDyCl6,Cs,V,Dy,Cl,1,2,2,-1,188.0,79.0,107.0,93.0,181.0,3.818335733934757,False
CsVDyBr,Cs2VDyBr6,Cs,V,Dy,Br,1,2,2,-1,188.0,79.0,107.0,93.0,196.0,3.979626056515402,False
CsVTmF,Cs2VTmF6,Cs,V,Tm,F,1,2,2,-1,188.0,79.0,103.0,91.0,133.0,3.308815222379253,False
CsVTmCl,Cs2VTmCl6,Cs,V,Tm,Cl,1,2,2,-1,188.0,79.0,103.0,91.0,181.0,3.83628774985178,False
CsVTmBr,Cs2VTmBr6,Cs,V,Tm,Br,1,2,2,-1,188.0,79.0,103.0,91.0,196.0,4.001122914686945,False
CsVYbF,Cs2VYbF6,Cs,V,Yb,F,1,2,2,-1,188.0,79.0,102.0,90.5,133.0,3.3110446358913306,False
CsVYbCl,Cs2VYbCl6,Cs,V,Yb,Cl,1,2,2,-1,188.0,79.0,102.0,90.5,181.0,3.8414313762228223,False
CsVYbBr,Cs2VYbBr6,Cs,V,Yb,Br,1,2,2,-1,188.0,79.0,102.0,90.5,196.0,4.007177232576414,False
CsVPtF,Cs2VPtF6,Cs,V,Pt,F,1,2,2,-1,188.0,79.0,80.0,79.5,133.0,3.4205117424621267,False
CsVPtCl,Cs2VPtCl6,Cs,V,Pt,Cl,1,2,2,-1,188.0,79.0,80.0,79.5,181.0,4.024285327367787,False
CsVAuF,Cs2VAuF6,Cs,V,Au,F,1,3,1,-1,188.0,64.0,137.0,100.5,133.0,3.3102805037354184,False
CsVAuCl,Cs2VAuCl6,Cs,V,Au,Cl,1,3,1,-1,188.0,64.0,137.0,100.5,181.0,3.787892444033926,False
CsVAuBr,Cs2VAuBr6,Cs,V,Au,Br,1,3,1,-1,188.0,64.0,137.0,100.5,196.0,3.9371461753772095,False
CsVAuI,Cs2VAuI6,Cs,V,Au,I,1,3,1,-1,188.0,64.0,137.0,100.5,220.00000000000003,4.175952145526463,False
CsVHgF,Cs2VHgF6,Cs,V,Hg,F,1,3,1,-1,188.0,64.0,119.0,91.5,133.0,3.30681712006068,False
CsVHgCl,Cs2VHgCl6,Cs,V,Hg,Cl,1,3,1,-1,188.0,64.0,119.0,91.5,181.0,3.831407283995106,False
CsVHgBr,Cs2VHgBr6,Cs,V,Hg,Br,1,3,1,-1,188.0,64.0,119.0,91.5,196.0,3.9953417102246154,False
CsVTlF,Cs2VTlF6,Cs,V,Tl,F,1,3,1,-1,188.0,64.0,150.0,107.0,133.0,3.360393811370985,False
CsVTlCl,Cs2VTlCl6,Cs,V,Tl,Cl,1,3,1,-1,188.0,64.0,150.0,107.0,181.0,3.8089919422121055,False
CsVTlBr,Cs2VTlBr6,Cs,V,Tl,Br,1,3,1,-1,188.0,64.0,150.0,107.0,196.0,3.949178858099957,False
CsVTlI,Cs2VTlI6,Cs,V,Tl,I,1,3,1,-1,188.0,64.0,150.0,107.0,220.00000000000003,4.173477923520518,False
CsVPbF,Cs2VPbF6,Cs,V,Pb,F,1,2,2,-1,188.0,79.0,119.0,99.0,133.0,3.304489110451174,False
CsVPbCl,Cs2VPbCl6,Cs,V,Pb,Cl,1,2,2,-1,188.0,79.0,119.0,99.0,181.0,3.789337595299659,False
CsVPbBr,Cs2VPbBr6,Cs,V,Pb,Br,1,2,2,-1,188.0,79.0,119.0,99.0,196.0,3.9408527468148105,False
CsVFrF,Cs2VFrF6,Cs,V,Fr,F,1,3,1,-1,188.0,64.0,180.0,122.0,133.0,3.653783412734634,False
CsVFrCl,Cs2VFrCl6,Cs,V,Fr,Cl,1,3,1,-1,188.0,64.0,180.0,122.0,181.0,4.047226035685454,False
CsVFrBr,Cs2VFrBr6,Cs,V,Fr,Br,1,3,1,-1,188.0,64.0,180.0,122.0,196.0,4.170176855357585,False
CsVRaF,Cs2VRaF6,Cs,V,Ra,F,1,2,2,-1,188.0,79.0,148.0,113.5,133.0,3.4541272958236444,False
CsVRaCl,Cs2VRaCl6,Cs,V,Ra,Cl,1,2,2,-1,188.0,79.0,148.0,113.5,181.0,3.8770347848104287,False
CsVRaBr,Cs2VRaBr6,Cs,V,Ra,Br,1,2,2,-1,188.0,79.0,148.0,113.5,196.0,4.009193375118799,False
CsVNpF,Cs2VNpF6,Cs,V,Np,F,1,2,2,-1,188.0,79.0,110.0,94.5,133.0,3.299666993553045,False
CsVNpCl,Cs2VNpCl6,Cs,V,Np,Cl,1,2,2,-1,188.0,79.0,110.0,94.5,181.0,3.807603501489553,False
CsVNpBr,Cs2VNpBr6,Cs,V,Np,Br,1,2,2,-1,188.0,79.0,110.0,94.5,196.0,3.966333660219712,False
CsVAmF,Cs2VAmF6,Cs,V,Am,F,1,2,2,-1,188.0,79.0,121.0,100.0,133.0,3.3081150828654358,False
CsVAmCl,Cs2VAmCl6,Cs,V,Am,Cl,1,2,2,-1,188.0,79.0,121.0,100.0,181.0,3.7881150828654353,False
CsVAmBr,Cs2VAmBr6,Cs,V,Am,Br,1,2,2,-1,188.0,79.0,121.0,100.0,196.0,3.938115082865435,False
CsVAmI,Cs2VAmI6,Cs,V,Am,I,1,2,2,-1,188.0,79.0,121.0,100.0,220.00000000000003,4.178115082865435,False
CsCrMnF,Cs2CrMnF6,Cs,Cr,Mn,F,1,2,2,-1,188.0,76.5,75.0,75.75,133.0,3.4860710433843978,False
CsCrMnCl,Cs2CrMnCl6,Cs,Cr,Mn,Cl,1,2,2,-1,188.0,76.5,75.0,75.75,181.0,4.119734409721032,False
CsCrFeF,Cs2CrFeF6,Cs,Cr,Fe,F,1,2,2,-1,188.0,76.5,69.5,73.0,133.0,3.544317436888376,False
CsCrCoF,Cs2CrCoF6,Cs,Cr,Co,F,1,2,2,-1,188.0,76.5,69.75,73.125,133.0,3.541473480035028,False
CsCrNiF,Cs2CrNiF6,Cs,Cr,Ni,F,1,2,2,-1,188.0,76.5,69.0,72.75,133.0,3.550062937704829,False
CsCrCuF,Cs2CrCuF6,Cs,Cr,Cu,F,1,3,1,-1,188.0,61.5,77.0,69.25,133.0,3.638861678627653,False
CsCrZnF,Cs2CrZnF6,Cs,Cr,Zn,F,1,2,2,-1,188.0,76.5,74.0,75.25,133.0,3.4959999277312552,False
CsCrZnCl,Cs2CrZnCl6,Cs,Cr,Zn,Cl,1,2,2,-1,188.0,76.5,74.0,75.25,181.0,4.133873681884079,False
CsCrGeF,Cs2CrGeF6,Cs,Cr,Ge,F,1,2,2,-1,188.0,76.5,73.0,74.75,133.0,3.506218498030183,False
CsCrGeCl,Cs2CrGeCl6,Cs,Cr,Ge,Cl,1,2,2,-1,188.0,76.5,73.0,74.75,181.0,4.148358966257608,False
CsCrRbF,Cs2CrRbF6,Cs,Cr,Rb,F,1,3,1,-1,188.0,61.5,152.0,106.75,133.0,3.357690545260364,False
CsCrRbCl,Cs2CrRbCl6,Cs,Cr,Rb,Cl,1,3,1,-1,188.0,61.5,152.0,106.75,181.0,3.807339257204157,False
CsCrRbBr,Cs2CrRbBr6,Cs,Cr,Rb,Br,1,3,1,-1,188.0,61.5,152.0,106.75,196.0,3.947854479686593,False
CsCrRbI,Cs2CrRbI6,Cs,Cr,Rb,I,1,3,1,-1,188.0,61.5,152.0,106.75,220.00000000000003,4.172678835658489,False
CsCrSrF,Cs2CrSrF6,Cs,Cr,Sr,F,1,2,2,-1,188.0,76.5,118.0,97.25,133.0,3.3003885641490536,False
CsCrSrCl,Cs2CrSrCl6,Cs,Cr,Sr,Cl,1,2,2,-1,188.0,76.5,118.0,97.25,181.0,3.793961828930544,False
CsCrSrBr,Cs2CrSrBr6,Cs,Cr,Sr,Br,1,2,2,-1,188.0,76.5,118.0,97.25,196.0,3.94820347417476,False
CsCrPdF,Cs2CrPdF6,Cs,Cr,Pd,F,1,3,1,-1,188.0,61.5,59.0,60.25,133.0,3.949558639781146,False
CsCrAgF,Cs2CrAgF6,Cs,Cr,Ag,F,1,3,1,-1,188.0,61.5,115.0,88.25,133.0,3.3239550903184143,False
CsCrAgCl,Cs2CrAgCl6,Cs,Cr,Ag,Cl,1,3,1,-1,188.0,61.5,115.0,88.25,181.0,3.867864438760341,False
CsCrAgBr,Cs2CrAgBr6,Cs,Cr,Ag,Br,1,3,1,-1,188.0,61.5,115.0,88.25,196.0,4.037836110148443,False
CsCrCdF,Cs2CrCdF6,Cs,Cr,Cd,F,1,2,2,-1,188.0,76.5,95.0,85.75,133.0,3.343890996667694,False
CsCrCdCl,Cs2CrCdCl6,Cs,Cr,Cd,Cl,1,2,2,-1,188.0,76.5,95.0,85.75,181.0,3.9036577605160914,False
CsCrCdBr,Cs2CrCdBr6,Cs,Cr,Cd,Br,1,2,2,-1,188.0,76.5,95.0,85.75,196.0,4.0785848742187145,False
CsCrCsF,Cs2CrCsF6,Cs,Cr,Cs,F,1,3,1,-1,188.0,61.5,167.0,114.25,133.0,3.4680080385227328,False
CsCrCsCl,Cs2CrCsCl6,Cs,Cr,Cs,Cl,1,3,1,-1,188.0,61.5,167.0,114.25,181.0,3.88813932955118,False
CsCrCsBr,Cs2CrCsBr6,Cs,Cr,Cs,Br,1,3,1,-1,188.0,61.5,167.0,114.25,196.0,4.019430357997569,False
CsCrBaF,Cs2CrBaF6,Cs,Cr,Ba,F,1,2,2,-1,188.0,76.5,135.0,105.75,133.0,3.34751387893643,False
CsCrBaCl,Cs2CrBaCl6,Cs,Cr,Ba,Cl,1,2,2,-1,188.0,76.5,135.0,105.75,181.0,3.801414588156288,False
CsCrBaBr,Cs2CrBaBr6,Cs,Cr,Ba,Br,1,2,2,-1,188.0,76.5,135.0,105.75,196.0,3.943258559787494,False
CsCrBaI,Cs2CrBaI6,Cs,Cr,Ba,I,1,2,2,-1,188.0,76.5,135.0,105.75,220.00000000000003,4.170208914397423,False
CsCrNdF,Cs2CrNdF6,Cs,Cr,Nd,F,1,2,2,-1,188.0,76.5,129.0,102.75,133.0,3.3229639636723576,False
CsCrNdCl,Cs2CrNdCl6,Cs,Cr,Nd,Cl,1,2,2,-1,188.0,76.5,129.0,102.75,181.0,3.7901172483438903,False
CsCrNdBr,Cs2CrNdBr6,Cs,Cr,Nd,Br,1,2,2,-1,188.0,76.5,129.0,102.75,196.0,3.9361026498037446,False
CsCrNdI,Cs2CrNdI6,Cs,Cr,Nd,I,1,2,2,-1,188.0,76.5,129.0,102.75,220.00000000000003,4.169679292139511,False
CsCrSmF,Cs2CrSmF6,Cs,Cr,Sm,F,1,2,2,-1,188.0,76.5,122.0,99.25,133.0,3.30530776799264,False
CsCrSmCl,Cs2CrSmCl6,Cs,Cr,Sm,Cl,1,2,2,-1,188.0,76.5,122.0,99.25,181.0,3.788934972022867,False
CsCrSmBr,Cs2CrSmBr6,Cs,Cr,Sm,Br,1,2,2,-1,188.0,76.5,122.0,99.25,196.0,3.940068473282313,False
CsCrEuF,Cs2CrEuF6,Cs,Cr,Eu,F,1,2,2,-1,188.0,76.5,117.0,96.75,133.0,3.2997386217658318,False
CsCrEuCl,Cs2CrEuCl6,Cs,Cr,Eu,Cl,1,2,2,-1,188.0,76.5,117.0,96.75,181.0,3.7958626527735833,False
CsCrEuBr,Cs2CrEuBr6,Cs,Cr,Eu,Br,1,2,2,-1,188.0,76.5,117.0,96.75,196.0,3.9509014124635056,False
CsCrDyF,Cs2CrDyF6,Cs,Cr,Dy,F,1,2,2,-1,188.0,76.5,107.0,91.75,133.0,3.305904671186441,False
CsCrDyCl,Cs2CrDyCl6,Cs,Cr,Dy,Cl,1,2,2,-1,188.0,76.5,107.0,91.75,181.0,3.829065434129221,False
CsCrDyBr,Cs2CrDyBr6,Cs,Cr,Dy,Br,1,2,2,-1,188.0,76.5,107.0,91.75,196.0,3.992553172548839,False
CsCrTmF,Cs2CrTmF6,Cs,Cr,Tm,F,1,2,2,-1,188.0,76.5,103.0,89.75,133.0,3.314823610401288,False
CsCrTmCl,Cs2CrTmCl6,Cs,Cr,Tm,Cl,1,2,2,-1,188.0,76.5,103.0,89.75,181.0,3.849642551905466,False
CsCrTmBr,Cs2CrTmBr6,Cs,Cr,Tm,Br,1,2,2,-1,188.0,76.5,103.0,89.75,196.0,4.016773471125521,False
CsCrYbF,Cs2CrYbF6,Cs,Cr,Yb,F,1,2,2,-1,188.0,76.5,102.0,89.25,133.0,3.317633721489598,False
CsCrYbCl,Cs2CrYbCl6,Cs,Cr,Yb,Cl,1,2,2,-1,188.0,76.5,102.0,89.25,181.0,3.855448847540018,False
CsCrYbBr,Cs2CrYbBr6,Cs,Cr,Yb,Br,1,2,2,-1,188.0,76.5,102.0,89.25,196.0,4.023516074430775,False
CsCrPtF,Cs2CrPtF6,Cs,Cr,Pt,F,1,2,2,-1,188.0,76.5,80.0,78.25,133.0,3.440656087538548,False
CsCrPtCl,Cs2CrPtCl6,Cs,Cr,Pt,Cl,1,2,2,-1,188.0,76.5,80.0,78.25,181.0,4.0540746178899845,False
CsCrAuF,Cs2CrAuF6,Cs,Cr,Au,F,1,3,1,-1,188.0,61.5,137.0,99.25,133.0,3.30530776799264,False
