A2BBX6,A,B1,B2,X,nA,nB1,nB2,nX,rA,rB1,rB2,rBavg,rX,tau
Hg2LiFeBr6,Hg,Li,Fe,Br,1,1,3,-1,119.0,76.0,59.75,67.875,196.0,5.010298937986023
Hg2LiFeI6,Hg,Li,Fe,I,1,1,3,-1,119.0,76.0,59.75,67.875,220.00000000000003,5.363890098207017
Hg2LiCoF6,Hg,Li,Co,F,1,1,3,-1,119.0,76.0,57.75,66.875,133.0,4.076490302344012
Hg2LiCoCl6,Hg,Li,Co,Cl,1,1,3,-1,119.0,76.0,57.75,66.875,181.0,4.794247311689807
Hg2LiCoBr6,Hg,Li,Co,Br,1,1,3,-1,119.0,76.0,57.75,66.875,196.0,5.018546377110367
Hg2LiCoI6,Hg,Li,Co,I,1,1,3,-1,119.0,76.0,57.75,66.875,220.00000000000003,5.377424881783265
Hg2LiNiF6,Hg,Li,Ni,F,1,1,3,-1,119.0,76.0,58.0,67.0,133.0,4.077038315170285
Hg2LiNiCl6,Hg,Li,Ni,Cl,1,1,3,-1,119.0,76.0,58.0,67.0,181.0,4.793456225618046
Hg2LiNiBr6,Hg,Li,Ni,Br,1,1,3,-1,119.0,76.0,58.0,67.0,196.0,5.017336822632972
Hg2LiNiI6,Hg,Li,Ni,I,1,1,3,-1,119.0,76.0,58.0,67.0,220.00000000000003,5.375545777856853
Hg2LiCuF6,Hg,Li,Cu,F,1,1,3,-1,119.0,76.0,54.0,65.0,133.0,4.073538614067182
Hg2LiCuCl6,Hg,Li,Cu,Cl,1,1,3,-1,119.0,76.0,54.0,65.0,181.0,4.81200015252872
Hg2LiCuBr6,Hg,Li,Cu,Br,1,1,3,-1,119.0,76.0,54.0,65.0,196.0,5.042769383297951
Hg2LiCuI6,Hg,Li,Cu,I,1,1,3,-1,119.0,76.0,54.0,65.0,220.00000000000003,5.412000152528721
Hg2LiGaF6,Hg,Li,Ga,F,1,1,3,-1,119.0,76.0,62.0,69.0,133.0,4.09191040278986
Hg2LiGaCl6,Hg,Li,Ga,Cl,1,1,3,-1,119.0,76.0,62.0,69.0,181.0,4.7875625767029035
Hg2LiGaBr6,Hg,Li,Ga,Br,1,1,3,-1,119.0,76.0,62.0,69.0,196.0,5.00495388105073
Hg2LiGaI6,Hg,Li,Ga,I,1,1,3,-1,119.0,76.0,62.0,69.0,220.00000000000003,5.352779968007251
Hg2LiAsF6,Hg,Li,As,F,1,1,3,-1,119.0,76.0,57.99999999999999,67.0,133.0,4.077038315170285
Hg2LiAsCl6,Hg,Li,As,Cl,1,1,3,-1,119.0,76.0,57.99999999999999,67.0,181.0,4.793456225618046
Hg2LiAsBr6,Hg,Li,As,Br,1,1,3,-1,119.0,76.0,57.99999999999999,67.0,196.0,5.017336822632972
Hg2LiAsI6,Hg,Li,As,I,1,1,3,-1,119.0,76.0,57.99999999999999,67.0,220.00000000000003,5.375545777856853
Hg2LiYF6,Hg,Li,Y,F,1,1,3,-1,119.0,76.0,90.0,83.0,133.0,4.581879655582019
Hg2LiYCl6,Hg,Li,Y,Cl,1,1,3,-1,119.0,76.0,90.0,83.0,181.0,5.160192908594067
Hg2LiYBr6,Hg,Li,Y,Br,1,1,3,-1,119.0,76.0,90.0,83.0,196.0,5.340915800160332
Hg2LiYI6,Hg,Li,Y,I,1,1,3,-1,119.0,76.0,90.0,83.0,220.00000000000003,5.630072426666357
Hg2LiNbF6,Hg,Li,Nb,F,1,1,3,-1,119.0,76.0,72.0,74.0,133.0,4.1823718658591895
Hg2LiNbCl6,Hg,Li,Nb,Cl,1,1,3,-1,119.0,76.0,72.0,74.0,181.0,4.831020514507838
Hg2LiNbBr6,Hg,Li,Nb,Br,1,1,3,-1,119.0,76.0,72.0,74.0,196.0,5.033723217210541
Hg2LiNbI6,Hg,Li,Nb,I,1,1,3,-1,119.0,76.0,72.0,74.0,220.00000000000003,5.358047541534866
Hg2LiMoF6,Hg,Li,Mo,F,1,1,3,-1,119.0,76.0,69.0,72.5,133.0,4.146807646700049
Hg2LiMoCl6,Hg,Li,Mo,Cl,1,1,3,-1,119.0,76.0,69.0,72.5,181.0,4.808876612217291
Hg2LiMoBr6,Hg,Li,Mo,Br,1,1,3,-1,119.0,76.0,69.0,72.5,196.0,5.015773163941429
Hg2LiMoI6,Hg,Li,Mo,I,1,1,3,-1,119.0,76.0,69.0,72.5,220.00000000000003,5.34680764670005
Hg2LiRuF6,Hg,Li,Ru,F,1,1,3,-1,119.0,76.0,68.0,72.0,133.0,4.136611258960146
Hg2LiRuCl6,Hg,Li,Ru,Cl,1,1,3,-1,119.0,76.0,68.0,72.0,181.0,4.803277925626812
Hg2LiRuBr6,Hg,Li,Ru,Br,1,1,3,-1,119.0,76.0,68.0,72.0,196.0,5.011611258960146
Hg2LiRuI6,Hg,Li,Ru,I,1,1,3,-1,119.0,76.0,68.0,72.0,220.00000000000003,5.34494459229348
Hg2LiRhF6,Hg,Li,Rh,F,1,1,3,-1,119.0,76.0,66.5,71.25,133.0,4.1228220024428825
Hg2LiRhCl6,Hg,Li,Rh,Cl,1,1,3,-1,119.0,76.0,66.5,71.25,181.0,4.796506212969199
Hg2LiRhBr6,Hg,Li,Rh,Br,1,1,3,-1,119.0,76.0,66.5,71.25,196.0,5.007032528758673
Hg2LiRhI6,Hg,Li,Rh,I,1,1,3,-1,119.0,76.0,66.5,71.25,220.00000000000003,5.34387463402183
Hg2LiPdF6,Hg,Li,Pd,F,1,1,3,-1,119.0,76.0,76.0,76.0,133.0,4.242024666060457
Hg2LiPdCl6,Hg,Li,Pd,Cl,1,1,3,-1,119.0,76.0,76.0,76.0,181.0,4.8736036134288785
Hg2LiPdBr6,Hg,Li,Pd,Br,1,1,3,-1,119.0,76.0,76.0,76.0,196.0,5.07097203448151
Hg2LiPdI6,Hg,Li,Pd,I,1,1,3,-1,119.0,76.0,76.0,76.0,220.00000000000003,5.386761508165721
Hg2LiAgF6,Hg,Li,Ag,F,1,1,3,-1,119.0,76.0,75.0,75.5,133.0,4.22574475111577
Hg2LiAgCl6,Hg,Li,Ag,Cl,1,1,3,-1,119.0,76.0,75.0,75.5,181.0,4.861506340519744
Hg2LiAgBr6,Hg,Li,Ag,Br,1,1,3,-1,119.0,76.0,75.0,75.5,196.0,5.060181837208486
Hg2LiAgI6,Hg,Li,Ag,I,1,1,3,-1,119.0,76.0,75.0,75.5,220.00000000000003,5.378062631910472
Hg2LiInF6,Hg,Li,In,F,1,1,3,-1,119.0,76.0,80.0,78.0,133.0,4.316842349819165
Hg2LiInCl6,Hg,Li,In,Cl,1,1,3,-1,119.0,76.0,80.0,78.0,181.0,4.932226965203781
Hg2LiInBr6,Hg,Li,In,Br,1,1,3,-1,119.0,76.0,80.0,78.0,196.0,5.124534657511473
Hg2LiInI6,Hg,Li,In,I,1,1,3,-1,119.0,76.0,80.0,78.0,220.00000000000003,5.432226965203781
Hg2LiSbF6,Hg,Li,Sb,F,1,1,3,-1,119.0,76.0,76.0,76.0,133.0,4.242024666060457
Hg2LiSbCl6,Hg,Li,Sb,Cl,1,1,3,-1,119.0,76.0,76.0,76.0,181.0,4.8736036134288785
Hg2LiSbBr6,Hg,Li,Sb,Br,1,1,3,-1,119.0,76.0,76.0,76.0,196.0,5.07097203448151
Hg2LiSbI6,Hg,Li,Sb,I,1,1,3,-1,119.0,76.0,76.0,76.0,220.00000000000003,5.386761508165721
Hg2LiLaF6,Hg,Li,La,F,1,1,3,-1,119.0,76.0,103.2,89.6,133.0,5.164691983217643
Hg2LiLaCl6,Hg,Li,La,Cl,1,1,3,-1,119.0,76.0,103.2,89.6,181.0,5.700406268931928
Hg2LiLaBr6,Hg,Li,La,Br,1,1,3,-1,119.0,76.0,103.2,89.6,196.0,5.867816983217643
Hg2LiLaI6,Hg,Li,La,I,1,1,3,-1,119.0,76.0,103.2,89.6,220.00000000000003,6.135674126074786
Hg2LiCeF6,Hg,Li,Ce,F,1,1,3,-1,119.0,76.0,101.0,88.5,133.0,5.043647819056215
Hg2LiCeCl6,Hg,Li,Ce,Cl,1,1,3,-1,119.0,76.0,101.0,88.5,181.0,5.586020700412147
Hg2LiCeBr6,Hg,Li,Ce,Br,1,1,3,-1,119.0,76.0,101.0,88.5,196.0,5.755512225835876
Hg2LiCeI6,Hg,Li,Ce,I,1,1,3,-1,119.0,76.0,101.0,88.5,220.00000000000003,6.026698666513842
Hg2LiPrF6,Hg,Li,Pr,F,1,1,3,-1,119.0,76.0,99.0,87.5,133.0,4.942984301705959
Hg2LiPrCl6,Hg,Li,Pr,Cl,1,1,3,-1,119.0,76.0,99.0,87.5,181.0,5.491555730277387
Hg2LiPrBr6,Hg,Li,Pr,Br,1,1,3,-1,119.0,76.0,99.0,87.5,196.0,5.662984301705959
Hg2LiPrI6,Hg,Li,Pr,I,1,1,3,-1,119.0,76.0,99.0,87.5,220.00000000000003,5.937270015991674
Hg2LiNdF6,Hg,Li,Nd,F,1,1,3,-1,119.0,76.0,98.3,87.15,133.0,4.909711977963388
Hg2LiNdCl6,Hg,Li,Nd,Cl,1,1,3,-1,119.0,76.0,98.3,87.15,181.0,5.460486504641529
Hg2LiNdBr6,Hg,Li,Nd,Br,1,1,3,-1,119.0,76.0,98.3,87.15,196.0,5.6326035442284486
Hg2LiNdI6,Hg,Li,Nd,I,1,1,3,-1,119.0,76.0,98.3,87.15,220.00000000000003,5.9079908075675185
Hg2LiPmF6,Hg,Li,Pm,F,1,1,3,-1,119.0,76.0,97.0,86.5,133.0,4.850464958509975
Hg2LiPmCl6,Hg,Li,Pm,Cl,1,1,3,-1,119.0,76.0,97.0,86.5,181.0,5.405378253307663
Hg2LiPmBr6,Hg,Li,Pm,Br,1,1,3,-1,119.0,76.0,97.0,86.5,196.0,5.57878865793194
Hg2LiPmI6,Hg,Li,Pm,I,1,1,3,-1,119.0,76.0,97.0,86.5,220.00000000000003,5.856245305330784
Hg2LiSmF6,Hg,Li,Sm,F,1,1,3,-1,119.0,76.0,95.8,85.9,133.0,4.798582619379706
Hg2LiSmCl6,Hg,Li,Sm,Cl,1,1,3,-1,119.0,76.0,95.8,85.9,181.0,5.3573719092516505
Hg2LiSmBr6,Hg,Li,Sm,Br,1,1,3,-1,119.0,76.0,95.8,85.9,196.0,5.531993562336634
Hg2LiSmI6,Hg,Li,Sm,I,1,1,3,-1,119.0,76.0,95.8,85.9,220.00000000000003,5.811388207272605
Hg2LiEuF6,Hg,Li,Eu,F,1,1,3,-1,119.0,76.0,94.69999999999999,85.35,133.0,4.753277255549656
Hg2LiEuCl6,Hg,Li,Eu,Cl,1,1,3,-1,119.0,76.0,94.69999999999999,85.35,181.0,5.315667413721888
Hg2LiEuBr6,Hg,Li,Eu,Br,1,1,3,-1,119.0,76.0,94.69999999999999,85.35,196.0,5.491414338150711
Hg2LiEuI6,Hg,Li,Eu,I,1,1,3,-1,119.0,76.0,94.69999999999999,85.35,220.00000000000003,5.772609417236827
Hg2LiGdF6,Hg,Li,Gd,F,1,1,3,-1,119.0,76.0,93.8,84.9,133.0,4.717745357844542
Hg2LiGdCl6,Hg,Li,Gd,Cl,1,1,3,-1,119.0,76.0,93.8,84.9,181.0,5.283116382579525
Hg2LiGdBr6,Hg,Li,Gd,Br,1,1,3,-1,119.0,76.0,93.8,84.9,196.0,5.4597948278092066
Hg2LiGdI6,Hg,Li,Gd,I,1,1,3,-1,119.0,76.0,93.8,84.9,220.00000000000003,5.742480340176698
Hg2LiTbF6,Hg,Li,Tb,F,1,1,3,-1,119.0,76.0,92.30000000000001,84.15,133.0,4.6614613443472175
Hg2LiTbCl6,Hg,Li,Tb,Cl,1,1,3,-1,119.0,76.0,92.30000000000001,84.15,181.0,5.231871326521905
Hg2LiTbBr6,Hg,Li,Tb,Br,1,1,3,-1,119.0,76.0,92.30000000000001,84.15,196.0,5.410124445951495
Hg2LiTbI6,Hg,Li,Tb,I,1,1,3,-1,119.0,76.0,92.30000000000001,84.15,220.00000000000003,5.69532943703884
Hg2LiDyF6,Hg,Li,Dy,F,1,1,3,-1,119.0,76.0,91.2,83.6,133.0,4.62241777121706
Hg2LiDyCl6,Hg,Li,Dy,Cl,1,1,3,-1,119.0,76.0,91.2,83.6,181.0,5.196580450642898
Hg2LiDyBr6,Hg,Li,Dy,Br,1,1,3,-1,119.0,76.0,91.2,83.6,196.0,5.376006287963472
Hg2LiDyI6,Hg,Li,Dy,I,1,1,3,-1,119.0,76.0,91.2,83.6,220.00000000000003,5.663087627676392
Hg2LiHoF6,Hg,Li,Ho,F,1,1,3,-1,119.0,76.0,90.10000000000001,83.05000000000001,133.0,4.58517808240083
Hg2LiHoCl6,Hg,Li,Ho,Cl,1,1,3,-1,119.0,76.0,90.10000000000001,83.05000000000001,181.0,5.163143163677169
Hg2LiHoBr6,Hg,Li,Ho,Br,1,1,3,-1,119.0,76.0,90.10000000000001,83.05000000000001,196.0,5.343757251576026
Hg2LiHoI6,Hg,Li,Ho,I,1,1,3,-1,119.0,76.0,90.10000000000001,83.05000000000001,220.00000000000003,5.6327397922141955
Hg2LiErF6,Hg,Li,Er,F,1,1,3,-1,119.0,76.0,89.0,82.5,133.0,4.5496724461787075
Hg2LiErCl6,Hg,Li,Er,Cl,1,1,3,-1,119.0,76.0,89.0,82.5,181.0,5.1314906279968895
Hg2LiErBr6,Hg,Li,Er,Br,1,1,3,-1,119.0,76.0,89.0,82.5,196.0,5.313308809815071
Hg2LiErI6,Hg,Li,Er,I,1,1,3,-1,119.0,76.0,89.0,82.5,220.00000000000003,5.604217900724162
Hg2LiTmF6,Hg,Li,Tm,F,1,1,3,-1,119.0,76.0,88.0,82.0,133.0,4.5188442554478545
Hg2LiTmCl6,Hg,Li,Tm,Cl,1,1,3,-1,119.0,76.0,88.0,82.0,181.0,5.104210109106391
Hg2LiTmBr6,Hg,Li,Tm,Br,1,1,3,-1,119.0,76.0,88.0,82.0,196.0,5.287136938374683
Hg2LiTmI6,Hg,Li,Tm,I,1,1,3,-1,119.0,76.0,88.0,82.0,220.00000000000003,5.579819865203952
Hg2LiYbF6,Hg,Li,Yb,F,1,1,3,-1,119.0,76.0,86.8,81.4,133.0,4.483605946571771
Hg2LiYbCl6,Hg,Li,Yb,Cl,1,1,3,-1,119.0,76.0,86.8,81.4,181.0,5.073286536252361
Hg2LiYbBr6,Hg,Li,Yb,Br,1,1,3,-1,119.0,76.0,86.8,81.4,196.0,5.257561720527544
Hg2LiYbI6,Hg,Li,Yb,I,1,1,3,-1,119.0,76.0,86.8,81.4,220.00000000000003,5.55240201536784
Hg2LiLuF6,Hg,Li,Lu,F,1,1,3,-1,119.0,76.0,86.1,81.05,133.0,4.463906753770786
Hg2LiLuCl6,Hg,Li,Lu,Cl,1,1,3,-1,119.0,76.0,86.1,81.05,181.0,5.05613377412859
Hg2LiLuBr6,Hg,Li,Lu,Br,1,1,3,-1,119.0,76.0,86.1,81.05,196.0,5.241204717990403
Hg2LiLuI6,Hg,Li,Lu,I,1,1,3,-1,119.0,76.0,86.1,81.05,220.00000000000003,5.537318228169305
Hg2LiTaF6,Hg,Li,Ta,F,1,1,3,-1,119.0,76.0,72.0,74.0,133.0,4.1823718658591895
Hg2LiTaCl6,Hg,Li,Ta,Cl,1,1,3,-1,119.0,76.0,72.0,74.0,181.0,4.831020514507838
Hg2LiTaBr6,Hg,Li,Ta,Br,1,1,3,-1,119.0,76.0,72.0,74.0,196.0,5.033723217210541
Hg2LiTaI6,Hg,Li,Ta,I,1,1,3,-1,119.0,76.0,72.0,74.0,220.00000000000003,5.358047541534866
Hg2LiIrF6,Hg,Li,Ir,F,1,1,3,-1,119.0,76.0,68.0,72.0,133.0,4.136611258960146
Hg2LiIrCl6,Hg,Li,Ir,Cl,1,1,3,-1,119.0,76.0,68.0,72.0,181.0,4.803277925626812
Hg2LiIrBr6,Hg,Li,Ir,Br,1,1,3,-1,119.0,76.0,68.0,72.0,196.0,5.011611258960146
Hg2LiIrI6,Hg,Li,Ir,I,1,1,3,-1,119.0,76.0,68.0,72.0,220.00000000000003,5.34494459229348
Hg2LiAuF6,Hg,Li,Au,F,1,1,3,-1,119.0,76.0,85.0,80.5,133.0,4.434185400631023
Hg2LiAuCl6,Hg,Li,Au,Cl,1,1,3,-1,119.0,76.0,85.0,80.5,181.0,5.030458692556488
Hg2LiAuBr6,Hg,Li,Au,Br,1,1,3,-1,119.0,76.0,85.0,80.5,196.0,5.216794096283197
Hg2LiAuI6,Hg,Li,Au,I,1,1,3,-1,119.0,76.0,85.0,80.5,220.00000000000003,5.51493074224593
Hg2LiTlF6,Hg,Li,Tl,F,1,1,3,-1,119.0,76.0,88.5,82.25,133.0,4.534088921589215
Hg2LiTlCl6,Hg,Li,Tl,Cl,1,1,3,-1,119.0,76.0,88.5,82.25,181.0,5.117675547729033
Hg2LiTlBr6,Hg,Li,Tl,Br,1,1,3,-1,119.0,76.0,88.5,82.25,196.0,5.300046368397726
Hg2LiTlI6,Hg,Li,Tl,I,1,1,3,-1,119.0,76.0,88.5,82.25,220.00000000000003,5.5918396814676345
Hg2LiBiF6,Hg,Li,Bi,F,1,1,3,-1,119.0,76.0,103.0,89.5,133.0,5.153213453229114
Hg2LiBiCl6,Hg,Li,Bi,Cl,1,1,3,-1,119.0,76.0,103.0,89.5,181.0,5.689526302391125
Hg2LiBiBr6,Hg,Li,Bi,Br,1,1,3,-1,119.0,76.0,103.0,89.5,196.0,5.8571240677542535
Hg2LiBiI6,Hg,Li,Bi,I,1,1,3,-1,119.0,76.0,103.0,89.5,220.00000000000003,6.12528049233526
Hg2LiAcF6,Hg,Li,Ac,F,1,1,3,-1,119.0,76.0,112.00000000000001,94.0,133.0,5.78301627813026
Hg2LiAcCl6,Hg,Li,Ac,Cl,1,1,3,-1,119.0,76.0,112.00000000000001,94.0,181.0,6.2936545760026
Hg2LiAcBr6,Hg,Li,Ac,Br,1,1,3,-1,119.0,76.0,112.00000000000001,94.0,196.0,6.453229044087706
Hg2LiAcI6,Hg,Li,Ac,I,1,1,3,-1,119.0,76.0,112.00000000000001,94.0,220.00000000000003,6.708548193023877
Hg2LiThF6,Hg,Li,Th,F,1,1,3,-1,119.0,76.0,120.9,98.45,133.0,6.726977478751989
Hg2LiThCl6,Hg,Li,Th,Cl,1,1,3,-1,119.0,76.0,120.9,98.45,181.0,7.214534614353818
Hg2LiThBr6,Hg,Li,Th,Br,1,1,3,-1,119.0,76.0,120.9,98.45,196.0,7.366896219229389
Hg2LiThI6,Hg,Li,Th,I,1,1,3,-1,119.0,76.0,120.9,98.45,220.00000000000003,7.6106747870303035
Hg2LiPaF6,Hg,Li,Pa,F,1,1,3,-1,119.0,76.0,104.0,90.0,133.0,5.211600862708589
Hg2LiPaCl6,Hg,Li,Pa,Cl,1,1,3,-1,119.0,76.0,104.0,90.0,181.0,5.744934196041922
Hg2LiPaBr6,Hg,Li,Pa,Br,1,1,3,-1,119.0,76.0,104.0,90.0,196.0,5.911600862708589
Hg2LiPaI6,Hg,Li,Pa,I,1,1,3,-1,119.0,76.0,104.0,90.0,220.00000000000003,6.178267529375256
Hg2LiUF6,Hg,Li,U,F,1,1,3,-1,119.0,76.0,102.49999999999999,89.25,133.0,5.124942074140983
Hg2LiUCl6,Hg,Li,U,Cl,1,1,3,-1,119.0,76.0,102.49999999999999,89.25,181.0,5.662757200191403
Hg2LiUBr6,Hg,Li,U,Br,1,1,3,-1,119.0,76.0,102.49999999999999,89.25,196.0,5.83082442708216
Hg2LiUI6,Hg,Li,U,I,1,1,3,-1,119.0,76.0,102.49999999999999,89.25,220.00000000000003,6.09973199010737
Hg2LiNpF6,Hg,Li,Np,F,1,1,3,-1,119.0,76.0,101.0,88.5,133.0,5.043647819056215
Hg2LiNpCl6,Hg,Li,Np,Cl,1,1,3,-1,119.0,76.0,101.0,88.5,181.0,5.586020700412147
Hg2LiNpBr6,Hg,Li,Np,Br,1,1,3,-1,119.0,76.0,101.0,88.5,196.0,5.755512225835876
Hg2LiNpI6,Hg,Li,Np,I,1,1,3,-1,119.0,76.0,101.0,88.5,220.00000000000003,6.026698666513842
Hg2LiPuF6,Hg,Li,Pu,F,1,1,3,-1,119.0,76.0,100.0,88.0,133.0,4.992253029482829
Hg2LiPuCl6,Hg,Li,Pu,Cl,1,1,3,-1,119.0,76.0,100.0,88.0,181.0,5.537707574937374
Hg2LiPuBr6,Hg,Li,Pu,Br,1,1,3,-1,119.0,76.0,100.0,88.0,196.0,5.70816212039192
Hg2LiPuI6,Hg,Li,Pu,I,1,1,3,-1,119.0,76.0,100.0,88.0,220.00000000000003,5.9808893931191935
Hg2LiAmF6,Hg,Li,Am,F,1,1,3,-1,119.0,76.0,97.5,86.75,133.0,4.872869083808303
Hg2LiAmCl6,Hg,Li,Am,Cl,1,1,3,-1,119.0,76.0,97.5,86.75,181.0,5.426183204845767
Hg2LiAmBr6,Hg,Li,Am,Br,1,1,3,-1,119.0,76.0,97.5,86.75,196.0,5.599093867669975
Hg2LiAmI6,Hg,Li,Am,I,1,1,3,-1,119.0,76.0,97.5,86.75,220.00000000000003,5.875750928188706
Hg2LiCmF6,Hg,Li,Cm,F,1,1,3,-1,119.0,76.0,97.0,86.5,133.0,4.850464958509975
Hg2LiCmCl6,Hg,Li,Cm,Cl,1,1,3,-1,119.0,76.0,97.0,86.5,181.0,5.405378253307663
Hg2LiCmBr6,Hg,Li,Cm,Br,1,1,3,-1,119.0,76.0,97.0,86.5,196.0,5.57878865793194
Hg2LiCmI6,Hg,Li,Cm,I,1,1,3,-1,119.0,76.0,97.0,86.5,220.00000000000003,5.856245305330784
Hg2LiBkF6,Hg,Li,Bk,F,1,1,3,-1,119.0,76.0,96.0,86.0,133.0,4.807048402519995
Hg2LiBkCl6,Hg,Li,Bk,Cl,1,1,3,-1,119.0,76.0,96.0,86.0,181.0,5.365187937403716
Hg2LiBkBr6,Hg,Li,Bk,Br,1,1,3,-1,119.0,76.0,96.0,86.0,196.0,5.539606542054878
Hg2LiBkI6,Hg,Li,Bk,I,1,1,3,-1,119.0,76.0,96.0,86.0,220.00000000000003,5.818676309496739
Hg2LiCfF6,Hg,Li,Cf,F,1,1,3,-1,119.0,76.0,95.0,85.5,133.0,4.765425196039996
Hg2LiCfCl6,Hg,Li,Cf,Cl,1,1,3,-1,119.0,76.0,95.0,85.5,181.0,5.326828704811927
Hg2LiCfBr6,Hg,Li,Cf,Br,1,1,3,-1,119.0,76.0,95.0,85.5,196.0,5.502267301303155
Hg2LiCfI6,Hg,Li,Cf,I,1,1,3,-1,119.0,76.0,95.0,85.5,220.00000000000003,5.78296905568912
Hg2LiEsF6,Hg,Li,Es,F,1,1,3,-1,119.0,76.0,111.6,93.8,133.0,5.749327419561347
Hg2LiEsCl6,Hg,Li,Es,Cl,1,1,3,-1,119.0,76.0,111.6,93.8,181.0,6.261054498452604
Hg2LiEsBr6,Hg,Li,Es,Br,1,1,3,-1,119.0,76.0,111.6,93.8,196.0,6.420969210606122
Hg2LiEsI6,Hg,Li,Es,I,1,1,3,-1,119.0,76.0,111.6,93.8,220.00000000000003,6.6768327500517515
Hg2LiFmF6,Hg,Li,Fm,F,1,1,3,-1,119.0,76.0,110.5,93.25,133.0,5.659796954535611
Hg2LiFmCl6,Hg,Li,Fm,Cl,1,1,3,-1,119.0,76.0,110.5,93.25,181.0,6.174542262846602
Hg2LiFmBr6,Hg,Li,Fm,Br,1,1,3,-1,119.0,76.0,110.5,93.25,196.0,6.335400171693788
Hg2LiFmI6,Hg,Li,Fm,I,1,1,3,-1,119.0,76.0,110.5,93.25,220.00000000000003,6.592772825849284
Hg2LiMdF6,Hg,Li,Md,F,1,1,3,-1,119.0,76.0,109.5,92.75,133.0,5.582186859245378
Hg2LiMdCl6,Hg,Li,Md,Cl,1,1,3,-1,119.0,76.0,109.5,92.75,181.0,6.099707074878801
Hg2LiMdBr6,Hg,Li,Md,Br,1,1,3,-1,119.0,76.0,109.5,92.75,196.0,6.261432142264246
Hg2LiMdI6,Hg,Li,Md,I,1,1,3,-1,119.0,76.0,109.5,92.75,220.00000000000003,6.520192250080958
Hg2LiNoF6,Hg,Li,No,F,1,1,3,-1,119.0,76.0,108.5,92.25,133.0,5.50797732288173
Hg2LiNoCl6,Hg,Li,No,Cl,1,1,3,-1,119.0,76.0,108.5,92.25,181.0,6.028302526133762
Hg2LiNoBr6,Hg,Li,No,Br,1,1,3,-1,119.0,76.0,108.5,92.25,196.0,6.190904152150022
Hg2LiNoI6,Hg,Li,No,I,1,1,3,-1,119.0,76.0,108.5,92.25,220.00000000000003,6.451066753776038
Hg2LiLrF6,Hg,Li,Lr,F,1,1,3,-1,119.0,76.0,107.4,91.7,133.0,5.4300607931766205
Hg2LiLrCl6,Hg,Li,Lr,Cl,1,1,3,-1,119.0,76.0,107.4,91.7,181.0,5.953506812805847
Hg2LiLrBr6,Hg,Li,Lr,Br,1,1,3,-1,119.0,76.0,107.4,91.7,196.0,6.117083693939979
Hg2LiLrI6,Hg,Li,Lr,I,1,1,3,-1,119.0,76.0,107.4,91.7,220.00000000000003,6.378806703754592
Hg2BeMgF6,Hg,Be,Mg,F,1,2,2,-1,119.0,45.0,72.0,58.5,133.0,4.13816752687233
Hg2BeMgCl6,Hg,Be,Mg,Cl,1,2,2,-1,119.0,45.0,72.0,58.5,181.0,4.958680347385151
Hg2BeMgBr6,Hg,Be,Mg,Br,1,2,2,-1,119.0,45.0,72.0,58.5,196.0,5.2150906037954075
Hg2BeMgI6,Hg,Be,Mg,I,1,2,2,-1,119.0,45.0,72.0,58.5,220.00000000000003,5.625347014051818
Hg2BeCaF6,Hg,Be,Ca,F,1,2,2,-1,119.0,45.0,100.0,72.5,133.0,4.146807646700049
Hg2BeCaCl6,Hg,Be,Ca,Cl,1,2,2,-1,119.0,45.0,100.0,72.5,181.0,4.808876612217291
Hg2BeCaBr6,Hg,Be,Ca,Br,1,2,2,-1,119.0,45.0,100.0,72.5,196.0,5.015773163941429
Hg2BeCaI6,Hg,Be,Ca,I,1,2,2,-1,119.0,45.0,100.0,72.5,220.00000000000003,5.34680764670005
Hg2BeTiF6,Hg,Be,Ti,F,1,2,2,-1,119.0,45.0,86.0,65.5,133.0,4.073366344397889
Hg2BeTiCl6,Hg,Be,Ti,Cl,1,2,2,-1,119.0,45.0,86.0,65.5,181.0,4.806190771878805
Hg2BeTiBr6,Hg,Be,Ti,Br,1,2,2,-1,119.0,45.0,86.0,65.5,196.0,5.035198405466591
Hg2BeTiI6,Hg,Be,Ti,I,1,2,2,-1,119.0,45.0,86.0,65.5,220.00000000000003,5.40161061920705
Hg2BeVF6,Hg,Be,V,F,1,2,2,-1,119.0,45.0,79.0,62.0,133.0,4.089006233379658
Hg2BeVCl6,Hg,Be,V,Cl,1,2,2,-1,119.0,45.0,79.0,62.0,181.0,4.863199781766755
Hg2BeVBr6,Hg,Be,V,Br,1,2,2,-1,119.0,45.0,79.0,62.0,196.0,5.105135265637722
Hg2BeVI6,Hg,Be,V,I,1,2,2,-1,119.0,45.0,79.0,62.0,220.00000000000003,5.492232039831272
Hg2BeCrF6,Hg,Be,Cr,F,1,2,2,-1,119.0,45.0,76.5,60.75,133.0,4.1027072072279696
Hg2BeCrCl6,Hg,Be,Cr,Cl,1,2,2,-1,119.0,45.0,76.5,60.75,181.0,4.892830664018094
Hg2BeCrBr6,Hg,Be,Cr,Br,1,2,2,-1,119.0,45.0,76.5,60.75,196.0,5.139744244265007
Hg2BeCrI6,Hg,Be,Cr,I,1,2,2,-1,119.0,45.0,76.5,60.75,220.00000000000003,5.5348059726600685
Hg2BeMnF6,Hg,Be,Mn,F,1,2,2,-1,119.0,45.0,75.0,60.0,133.0,4.112978518372254
Hg2BeMnCl6,Hg,Be,Mn,Cl,1,2,2,-1,119.0,45.0,75.0,60.0,181.0,4.912978518372253
