comp,spin,VBM,CBM,bandgap,VBMtotcontr.A,VBMorbital.A,VBMorbchar.A,VBMorborder.A,VBMorbcontr.A,CBMtotcontr.A,CBMorbital.A,CBMorbchar.A,CBMorborder.A,CBMorbcontr.A,VBMtotcontr.B1,VBMorbital.B1,VBMorbchar.B1,VBMorborder.B1,VBMorbcontr.B1,CBMtotcontr.B1,CBMorbital.B1,CBMorbchar.B1,CBMorborder.B1,CBMorbcontr.B1,VBMtotcontr.B2,VBMorbital.B2,VBMorbchar.B2,VBMorborder.B2,VBMorbcontr.B2,CBMtotcontr.B2,CBMorbital.B2,CBMorbchar.B2,CBMorborder.B2,CBMorbcontr.B2,VBMtotcontr.X,VBMorbital.X,VBMorbchar.X,VBMorborder.X,VBMorbcontr.X,CBMtotcontr.X,CBMorbital.X,CBMorbchar.X,CBMorborder.X,CBMorbcontr.X,spin_vbm,spin_cbm,spin_forbidden,cond_type
1021_CsTiEuCl,1,-1.93402,0.02579,1.95981,0.0,,,,0.0,0.0,,,,0.0,0.1871710830990773,3d,d,3.0,0.1864779228137518,0.9477565317964828,3d,d,3.0,0.94127531617582,0.7864249468140373,4f,f,4.0,0.7857329587610735,0.0,,,,0.0,0.0263223886498705,3p,p,3.0,0.0255251667752786,0.0421398147912575,3p,p,3.0,0.0389151586300642,,,,semiconductor
1021_CsTiEuCl,-1,-5.80206,0.69625,6.49831,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.7377233440886297,3d,d,3.0,0.7225249803114938,0.0,,,,0.0,0.2377598965896516,4f,f,4.0,0.2316959197439995,0.9860292964986908,3p,p,3.0,0.9856763905166696,0.0243622419310353,3p,p,3.0,0.0230662896220803,,,,insulator
1021_CsTiEuCl,combined,-1.93402,0.02579,1.95981,0.0,,,,0.0,0.0,,,,0.0,0.1871710830990773,3d,d,3.0,0.1864779228137518,0.9477565317964828,3d,d,3.0,0.94127531617582,0.7864249468140373,4f,f,4.0,0.7857329587610735,0.0,,,,0.0,0.0263223886498705,3p,p,3.0,0.0255251667752786,0.0421398147912575,3p,p,3.0,0.0389151586300642,1.0,1.0,False,semiconductor
1022_CsNaNpCl,1,-3.08013,0.01048,3.09061,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9703722542232268,5f,f,5.0,0.9700309256951736,0.953079794821788,5f,f,5.0,0.8830910485279012,0.0294685796115659,3p,p,3.0,0.0294231372392383,0.0456090476586016,3p,p,3.0,0.0423406725715447,,,,semiconductor
1022_CsNaNpCl,-1,-6.47456,0.41907,6.89363,0.0,,,,0.0,0.0135166554884864,5s,s,5.0,0.0099619941873463,0.0,,,,0.0,0.3912720769058798,3s,s,3.0,0.3912720769058798,0.0178999623723767,5f,f,5.0,0.0088298569274834,0.3765705343170132,7s,s,7.0,0.3563536776212833,0.9799703544188206,3p,p,3.0,0.9796050952321824,0.2185356583948133,3s,s,3.0,0.1880125195618153,,,,insulator
1022_CsNaNpCl,combined,-3.08013,0.01048,3.09061,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9703722542232268,5f,f,5.0,0.9700309256951736,0.953079794821788,5f,f,5.0,0.8830910485279012,0.0294685796115659,3p,p,3.0,0.0294231372392383,0.0456090476586016,3p,p,3.0,0.0423406725715447,1.0,1.0,False,semiconductor
1023_CsAgTmCl,1,-3.09764,2.2763,5.37394,0.0,,,,0.0,0.0188141611326529,5s,s,5.0,0.013367800210961,0.4972973487462343,4d,d,4.0,0.4962081435104892,0.387074920889602,5s,s,5.0,0.3862251340791252,0.0,,,,0.0,0.3386860988545705,6s,s,6.0,0.3337597123798487,0.4944717786318341,3p,p,3.0,0.4832933688402047,0.2553832211674169,3s,s,3.0,0.196394348620582,,,,insulator
1023_CsAgTmCl,-1,-3.07418,0.01173,3.08591,0.0,,,,0.0,0.0,,,,0.0,0.4999795990365654,4d,d,4.0,0.4990666824405834,0.0,,,,0.0,0.0166845938217679,4f,f,4.0,0.0107542423573642,0.9771659298721151,4f,f,4.0,0.9768096425328588,0.4831101590504367,3p,p,3.0,0.4719358760594446,0.0201011062859752,3p,p,3.0,0.019007193273004,,,,semiconductor
1023_CsAgTmCl,combined,-3.07418,0.01173,3.08591,0.0,,,,0.0,0.0,,,,0.0,0.4999795990365654,4d,d,4.0,0.4990666824405834,0.0,,,,0.0,0.0166845938217679,4f,f,4.0,0.0107542423573642,0.9771659298721151,4f,f,4.0,0.9768096425328588,0.4831101590504367,3p,p,3.0,0.4719358760594446,0.0201011062859752,3p,p,3.0,0.019007193273004,-1.0,-1.0,False,semiconductor
1024_CsZnNdCl,1,-0.84889,0.03574,0.88463,0.0,,,,0.0,0.0,,,,0.0,0.602626289353805,4s,s,4.0,0.6026043589694732,0.0222383699197227,4s,s,4.0,0.0221459455985024,0.138263343650201,4f,f,4.0,0.1225705358455727,0.9390294058268842,4f,f,4.0,0.9365982559890994,0.2575652635654706,3p,p,3.0,0.1945096563796386,0.0386288388782862,3p,p,3.0,0.0361041328713249,,,,semiconductor
1024_CsZnNdCl,-1,-5.34351,0.01787,5.3613800000000005,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.6982933949883544,4s,s,4.0,0.6982708876293257,0.0,,,,0.0,0.063339115384389,4f,f,4.0,0.0416271540342737,0.9824987930452904,3p,p,3.0,0.981971761093958,0.2364009865656877,3p,p,3.0,0.1659350914609247,,,,insulator
1024_CsZnNdCl,combined,-0.84889,0.01787,0.8667600000000001,0.0,,,,0.0,0.0,,,,0.0,0.602626289353805,4s,s,4.0,0.6026043589694732,0.6982933949883544,4s,s,4.0,0.6982708876293257,0.138263343650201,4f,f,4.0,0.1225705358455727,0.063339115384389,4f,f,4.0,0.0416271540342737,0.2575652635654706,3p,p,3.0,0.1945096563796386,0.2364009865656877,3p,p,3.0,0.1659350914609247,1.0,-1.0,True,semiconductor
1025_CsNaCeCl,1,-6.49397,0.21452,6.70849,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0138340449973428,4f,f,4.0,0.0062019293144121,0.9496898905453248,4f,f,4.0,0.5966202018086821,0.983866113309724,3p,p,3.0,0.9833948814265528,0.0473558904362488,3p,p,3.0,0.043414264668192,,,,insulator
1025_CsNaCeCl,-1,-4.69984,0.00975,4.70959,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9998709982899232,4f,f,4.0,0.9995977837837736,0.9644898050152882,4f,f,4.0,0.7355313161658857,0.0,,,,0.0,0.0346202110591579,3p,p,3.0,0.0331004141497869,,,,insulator
1025_CsNaCeCl,combined,-4.69984,0.00975,4.70959,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9998709982899232,4f,f,4.0,0.9995977837837736,0.9644898050152882,4f,f,4.0,0.7355313161658857,0.0,,,,0.0,0.0346202110591579,3p,p,3.0,0.0331004141497869,-1.0,-1.0,False,insulator
1026_CsCaTmCl,1,-3.17831,0.02169,3.2,0.0,,,,0.0,0.0134285732986292,5s,s,5.0,0.0088944935213406,0.0,,,,0.0,0.3412485191479892,4s,s,4.0,0.3391064926224661,0.9916466336907876,4f,f,4.0,0.9914547965795324,0.4039445752272823,6s,s,6.0,0.393005360520649,0.0,,,,0.0,0.2413656782684012,3s,s,3.0,0.1448296174765627,,,,semiconductor
1026_CsCaTmCl,-1,-2.22373,0.03254,2.25627,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.2517648903435705,4s,s,4.0,0.2500052560966266,0.994506273892634,4f,f,4.0,0.994177596223642,0.5593826669968802,6s,s,6.0,0.3104917033851043,0.0,,,,0.0,0.1800752958113364,3s,s,3.0,0.1009580349681872,,,,semiconductor
1026_CsCaTmCl,combined,-2.22373,0.02169,2.24542,0.0,,,,0.0,0.0134285732986292,5s,s,5.0,0.0088944935213406,0.0,,,,0.0,0.3412485191479892,4s,s,4.0,0.3391064926224661,0.994506273892634,4f,f,4.0,0.994177596223642,0.4039445752272823,6s,s,6.0,0.393005360520649,0.0,,,,0.0,0.2413656782684012,3s,s,3.0,0.1448296174765627,-1.0,1.0,True,semiconductor
1027_CsNaAmCl,1,-4.30405,2.58701,6.89106,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0149971420722413,3s,s,3.0,0.0149842924745666,0.014129384433754,5f,f,5.0,0.0084004778884732,0.9460206125270284,5f,f,5.0,0.90789718549502,0.9832482070820318,3p,p,3.0,0.9828250401624986,0.0384817757257807,3p,p,3.0,0.0287470977632838,,,,insulator
1027_CsNaAmCl,-1,-2.9991,0.01145,3.01055,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.7066826855055723,5f,f,5.0,0.7031182820808329,0.935435051636551,5f,f,5.0,0.9331977482047484,0.2911325527440361,3p,p,3.0,0.288639582305971,0.0637582828590276,3p,p,3.0,0.0612591880254071,,,,semiconductor
1027_CsNaAmCl,combined,-2.9991,0.01145,3.01055,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.7066826855055723,5f,f,5.0,0.7031182820808329,0.935435051636551,5f,f,5.0,0.9331977482047484,0.2911325527440361,3p,p,3.0,0.288639582305971,0.0637582828590276,3p,p,3.0,0.0612591880254071,-1.0,-1.0,False,semiconductor
1028_CsKCrCl,1,-4.2077,0.01039,4.21809,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0100026804582129,4s,s,4.0,0.0086936194705159,0.193227511183447,3d,d,3.0,0.1929866497760596,0.6340580267256228,3d,d,3.0,0.6340114823349491,0.8010837589640378,3p,p,3.0,0.8007222900921045,0.3556080276606663,3p,p,3.0,0.3186132368922477,,,,insulator
1028_CsKCrCl,-1,-4.15575,1.32984,5.48559,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9264863076479628,3d,d,3.0,0.9217062919223248,0.9946674316588102,3p,p,3.0,0.9943395893817736,0.0712356744963061,3p,p,3.0,0.0696244433442969,,,,insulator
1028_CsKCrCl,combined,-4.15575,0.01039,4.16614,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0100026804582129,4s,s,4.0,0.0086936194705159,0.0,,,,0.0,0.6340580267256228,3d,d,3.0,0.6340114823349491,0.9946674316588102,3p,p,3.0,0.9943395893817736,0.3556080276606663,3p,p,3.0,0.3186132368922477,-1.0,1.0,True,insulator
1029_CsKMnCl,1,-0.87728,0.02309,0.9003699999999999,0.0,,,,0.0,0.0,,,,0.0,0.0123825947152312,4s,s,4.0,0.0088167592764993,0.0101020303448766,4s,s,4.0,0.0077395723034404,0.2798674646460997,3d,d,3.0,0.2797539941777991,0.4676713442935716,3d,d,3.0,0.4675634141524233,0.7073121039283291,3p,p,3.0,0.6958540107193233,0.5219113770027534,3p,p,3.0,0.5055579405359175,,,,semiconductor
1029_CsKMnCl,-1,-1.83537,2.85117,4.68654,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.907689276853455,3d,d,3.0,0.9053030294748072,0.9954320277762642,3p,p,3.0,0.9952621266995192,0.0877601591254311,3p,p,3.0,0.0819404355396163,,,,insulator
1029_CsKMnCl,combined,-0.87728,0.02309,0.9003699999999999,0.0,,,,0.0,0.0,,,,0.0,0.0123825947152312,4s,s,4.0,0.0088167592764993,0.0101020303448766,4s,s,4.0,0.0077395723034404,0.2798674646460997,3d,d,3.0,0.2797539941777991,0.4676713442935716,3d,d,3.0,0.4675634141524233,0.7073121039283291,3p,p,3.0,0.6958540107193233,0.5219113770027534,3p,p,3.0,0.5055579405359175,1.0,1.0,False,semiconductor
1030_CsAgTlCl,1,-0.47513,0.07063,0.54576,0.0,,,,0.0,0.0,,,,0.0,0.359963318908829,4d,d,4.0,0.3593498225314437,0.0405988019094821,5s,s,5.0,0.0305971390214918,0.0357734141314698,6p,p,6.0,0.0160328460853009,0.4782668651316724,6s,s,6.0,0.4578863476895997,0.6042260670810331,3p,p,3.0,0.5914310180028308,0.478619721851565,3p,p,3.0,0.3915006144573916,,,,semiconductor
1030_CsAgTlCl,-1,-0.47513,0.07063,0.54576,0.0,,,,0.0,0.0,,,,0.0,0.3599631424805533,4d,d,4.0,0.3593496548000736,0.0405988019094821,5s,s,5.0,0.0305971390214918,0.0357731080862341,6p,p,6.0,0.0160322166490221,0.4782668651316724,6s,s,6.0,0.4578863476895997,0.6042269522370384,3p,p,3.0,0.5914320845410556,0.478619721851565,3p,p,3.0,0.3915006144573916,,,,semiconductor
1030_CsAgTlCl,combined,-0.47513,0.07063,0.54576,0.0,,,,0.0,0.0,,,,0.0,0.359963318908829,4d,d,4.0,0.3593498225314437,0.0405988019094821,5s,s,5.0,0.0305971390214918,0.0357734141314698,6p,p,6.0,0.0160328460853009,0.4782668651316724,6s,s,6.0,0.4578863476895997,0.6042260670810331,3p,p,3.0,0.5914310180028308,0.478619721851565,3p,p,3.0,0.3915006144573916,1.0,1.0,False,semiconductor
1031_CsAuRhCl,1,-1.05712,0.04547,1.10259,0.0,,,,0.0,0.0,,,,0.0,0.3404011292886201,5d,d,5.0,0.3388815300414352,0.2145166007934782,6s,s,6.0,0.186808612763149,0.1561288741689924,4d,d,4.0,0.1516762485795552,0.4829135948761409,4d,d,4.0,0.4792030719155223,0.5006976319482077,3p,p,3.0,0.4856439729057914,0.3004117386771863,3p,p,3.0,0.2023031866623667,,,,semiconductor
1031_CsAuRhCl,-1,-1.05712,0.04547,1.10259,0.0,,,,0.0,0.0,,,,0.0,0.3404252368068304,5d,d,5.0,0.3389099306793268,0.2145188657136161,6s,s,6.0,0.1868104054370752,0.1560960152914318,4d,d,4.0,0.1516754229796166,0.4829097726740099,4d,d,4.0,0.4791975626904148,0.50070770426746,3p,p,3.0,0.485657017384823,0.300452777126787,3p,p,3.0,0.2023491914694165,,,,semiconductor
1031_CsAuRhCl,combined,-1.05712,0.04547,1.10259,0.0,,,,0.0,0.0,,,,0.0,0.3404011292886201,5d,d,5.0,0.3388815300414352,0.2145166007934782,6s,s,6.0,0.186808612763149,0.1561288741689924,4d,d,4.0,0.1516762485795552,0.4829135948761409,4d,d,4.0,0.4792030719155223,0.5006976319482077,3p,p,3.0,0.4856439729057914,0.3004117386771863,3p,p,3.0,0.2023031866623667,1.0,1.0,False,semiconductor
1032_CsTlAlCl,1,-0.00566,4.59592,4.601579999999999,0.0,,,,0.0,0.0,,,,0.0,0.3678249824094697,6s,s,6.0,0.3671142306833282,0.4639872659370117,6p,p,6.0,0.4612883504752514,0.0140091695406619,3s,s,3.0,0.0070182707663521,0.2873201744280911,3s,s,3.0,0.2568325488924572,0.6178264966863405,3p,p,3.0,0.5966132028535261,0.2419839619714828,3s,s,3.0,0.1388799991036295,,,,insulator
1032_CsTlAlCl,-1,-0.00566,4.59592,4.601579999999999,0.0,,,,0.0,0.0,,,,0.0,0.36865112586677,6s,s,6.0,0.3679524883555942,0.4650898716439505,6p,p,6.0,0.4625919392484914,0.0127275929384554,3s,s,3.0,0.0068271268555354,0.2868973746849573,3s,s,3.0,0.2548705129830159,0.6182826198814662,3p,p,3.0,0.5976304135493966,0.2413181617962704,3s,s,3.0,0.13896228311161,,,,insulator
1032_CsTlAlCl,combined,-0.00566,4.59592,4.601579999999999,0.0,,,,0.0,0.0,,,,0.0,0.3678249824094697,6s,s,6.0,0.3671142306833282,0.4639872659370117,6p,p,6.0,0.4612883504752514,0.0140091695406619,3s,s,3.0,0.0070182707663521,0.2873201744280911,3s,s,3.0,0.2568325488924572,0.6178264966863405,3p,p,3.0,0.5966132028535261,0.2419839619714828,3s,s,3.0,0.1388799991036295,1.0,1.0,False,insulator
1033_CsPtPbCl,1,-0.44177,1.39572,1.83749,0.0,,,,0.0,0.0,,,,0.0,0.3202347403131827,5d,d,5.0,0.3146859893291721,0.1021554752710744,6s,s,6.0,0.0907634700633006,0.1254605518018522,6s,s,6.0,0.0877103470430945,0.6570485289364703,6p,p,6.0,0.6539637275262754,0.5541082787185658,3p,p,3.0,0.5350243149470661,0.2348170216306384,3p,p,3.0,0.1232640563492828,,,,semiconductor
1033_CsPtPbCl,-1,-2.97071,0.0064,2.97711,0.0,,,,0.0,0.0,,,,0.0,0.6081983818941356,5d,d,5.0,0.6079876474009834,0.5455854259698651,5d,d,5.0,0.5448651457865928,0.0112755962138437,6s,s,6.0,0.0078307651631325,0.2055008144111478,6p,p,6.0,0.202708307316674,0.3770166781238432,3p,p,3.0,0.3760702236793399,0.2483633054219436,3p,p,3.0,0.1837916167864509,,,,semiconductor
1033_CsPtPbCl,combined,-0.44177,0.0064,0.44817,0.0,,,,0.0,0.0,,,,0.0,0.3202347403131827,5d,d,5.0,0.3146859893291721,0.5455854259698651,5d,d,5.0,0.5448651457865928,0.1254605518018522,6s,s,6.0,0.0877103470430945,0.2055008144111478,6p,p,6.0,0.202708307316674,0.5541082787185658,3p,p,3.0,0.5350243149470661,0.2483633054219436,3p,p,3.0,0.1837916167864509,1.0,-1.0,True,semiconductor
1034_CsHgInCl,1,-0.0065,0.0065,0.013,0.0,,,,0.0,0.0,,,,0.0,0.5065692335727191,6s,s,6.0,0.5045763823848199,0.5165102689711861,6s,s,6.0,0.5140759287115624,0.1247671058250011,5s,s,5.0,0.0892331611520737,0.1016477260275538,5s,s,5.0,0.0641107818106161,0.3656050672573736,3p,p,3.0,0.2727888354844482,0.3791249469648945,3p,p,3.0,0.2953032777702837,,,,metallic
1034_CsHgInCl,-1,-0.0065,0.0065,0.013,0.0,,,,0.0,0.0,,,,0.0,0.5081995005766348,6s,s,6.0,0.5062078807314067,0.5171105114784886,6s,s,6.0,0.5146257492268467,0.1197009198658161,5s,s,5.0,0.0824904597607425,0.097201713368676,5s,s,5.0,0.0607027890165182,0.3690548808555094,3p,p,3.0,0.2772163137314166,0.3830465082144931,3p,p,3.0,0.3006721118090081,,,,metallic
1034_CsHgInCl,combined,-0.0065,0.0065,0.013,0.0,,,,0.0,0.0,,,,0.0,0.5065692335727191,6s,s,6.0,0.5045763823848199,0.5165102689711861,6s,s,6.0,0.5140759287115624,0.1247671058250011,5s,s,5.0,0.0892331611520737,0.1016477260275538,5s,s,5.0,0.0641107818106161,0.3656050672573736,3p,p,3.0,0.2727888354844482,0.3791249469648945,3p,p,3.0,0.2953032777702837,1.0,1.0,False,metallic
1035_CsNaCmCl,1,-4.04873,0.46139,4.51012,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.8091629639273302,5f,f,5.0,0.8072431864046683,0.9798084788101836,5f,f,5.0,0.9769969829248688,0.189679094557098,3p,p,3.0,0.1887574244790742,0.0197457294148604,3p,p,3.0,0.0188835308069684,,,,insulator
1035_CsNaCmCl,-1,-4.32556,0.01153,4.33709,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.7032890353862589,5f,f,5.0,0.6997491906688056,0.9755053969670126,5f,f,5.0,0.9735886951736296,0.2947627331269292,3p,p,3.0,0.2934973246709894,0.0241491353175701,3p,p,3.0,0.0232824093029976,,,,insulator
1035_CsNaCmCl,combined,-4.04873,0.01153,4.06026,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.8091629639273302,5f,f,5.0,0.8072431864046683,0.9755053969670126,5f,f,5.0,0.9735886951736296,0.189679094557098,3p,p,3.0,0.1887574244790742,0.0241491353175701,3p,p,3.0,0.0232824093029976,1.0,-1.0,True,insulator
1036_CsAuGaCl,1,-0.45338,0.09199,0.54537,0.0,,,,0.0,0.0,,,,0.0,0.4844302099363218,5d,d,5.0,0.4838723166070986,0.2175729234980468,6s,s,6.0,0.2087265832169029,0.0265769978514709,4p,p,4.0,0.0236753002283172,0.4201191867925068,4s,s,4.0,0.3784394513985915,0.4885840941609534,3p,p,3.0,0.4699170385607071,0.3559850018533832,3p,p,3.0,0.2002580479598529,,,,semiconductor
1036_CsAuGaCl,-1,-0.45338,0.09199,0.54537,0.0,,,,0.0,0.0,,,,0.0,0.4844300166807659,5d,d,5.0,0.4838713427452049,0.2175586667046848,6s,s,6.0,0.2087123264235409,0.026577407075505,4p,p,4.0,0.0236747279914459,0.4201191867925068,4s,s,4.0,0.3784394513985915,0.4885851122595894,3p,p,3.0,0.4699176248663427,0.3560206438367883,3p,p,3.0,0.2002936899432579,,,,semiconductor
1036_CsAuGaCl,combined,-0.45338,0.09199,0.54537,0.0,,,,0.0,0.0,,,,0.0,0.4844302099363218,5d,d,5.0,0.4838723166070986,0.2175729234980468,6s,s,6.0,0.2087265832169029,0.0265769978514709,4p,p,4.0,0.0236753002283172,0.4201191867925068,4s,s,4.0,0.3784394513985915,0.4885840941609534,3p,p,3.0,0.4699170385607071,0.3559850018533832,3p,p,3.0,0.2002580479598529,1.0,1.0,False,semiconductor
1037_CsNaPmCl,1,-4.2795,0.01103,4.29053,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0336945840589843,4f,f,4.0,0.0314775074573806,0.9794914829254088,4f,f,4.0,0.97918985951202,0.9630420546060176,3p,p,3.0,0.9625855149592843,0.0201500175738653,3p,p,3.0,0.019367429083203,,,,insulator
1037_CsNaPmCl,-1,-4.29053,2.17284,6.46337,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.983329462230691,4f,f,4.0,0.9778928255087198,0.9890308445657362,3p,p,3.0,0.9887127308347622,0.013119034622943,3p,p,3.0,0.0106858810198951,,,,insulator
1037_CsNaPmCl,combined,-4.2795,0.01103,4.29053,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0336945840589843,4f,f,4.0,0.0314775074573806,0.9794914829254088,4f,f,4.0,0.97918985951202,0.9630420546060176,3p,p,3.0,0.9625855149592843,0.0201500175738653,3p,p,3.0,0.019367429083203,1.0,1.0,False,insulator
1038_CsCoNdCl,1,-2.48931,1.57656,4.06587,0.0,,,,0.0,0.0,,,,0.0,0.839648876470793,3d,d,3.0,0.8381285370281972,0.0263301262825676,4s,s,4.0,0.0243281639524505,0.0,,,,0.0,0.9409455512717246,4f,f,4.0,0.9007421317285776,0.1512662973986118,3p,p,3.0,0.1454372078107141,0.0307063547987771,3p,p,3.0,0.0174287806659398,,,,insulator
1038_CsCoNdCl,-1,-1.16168,0.00922,1.1709,0.0,,,,0.0,0.0,,,,0.0,0.949674767504926,3d,d,3.0,0.946912928117681,0.0,,,,0.0,0.011155749941363,4f,f,4.0,0.0095597357327706,0.979108819105334,4f,f,4.0,0.9788473266924173,0.0388845645299525,3p,p,3.0,0.0382147874390458,0.0138797268585553,3p,p,3.0,0.0131536100243444,,,,semiconductor
1038_CsCoNdCl,combined,-1.16168,0.00922,1.1709,0.0,,,,0.0,0.0,,,,0.0,0.949674767504926,3d,d,3.0,0.946912928117681,0.0,,,,0.0,0.011155749941363,4f,f,4.0,0.0095597357327706,0.979108819105334,4f,f,4.0,0.9788473266924173,0.0388845645299525,3p,p,3.0,0.0382147874390458,0.0138797268585553,3p,p,3.0,0.0131536100243444,-1.0,-1.0,False,semiconductor
1039_CsYbHgCl,1,-0.2851,0.07127,0.35637,0.0,,,,0.0,0.0,,,,0.0,0.074261141096253,4f,f,4.0,0.0667477751779645,0.9094097251177762,4f,f,4.0,0.9085526411135654,0.5703079150866077,6s,s,6.0,0.570053973255424,0.0326317955238713,6s,s,6.0,0.0322393068821647,0.3536396205876899,3p,p,3.0,0.2972747257102657,0.0578508538409836,3p,p,3.0,0.0551775595331855,,,,semiconductor
1039_CsYbHgCl,-1,-3.38556,0.03564,3.4212,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0185797237349875,6s,s,6.0,0.0171164087952777,0.0234616398373952,5d,d,5.0,0.0226431423434081,0.6730436037075774,6s,s,6.0,0.6728651975811785,0.967898491165758,3p,p,3.0,0.967024338316851,0.3054019547733256,3p,p,3.0,0.2313023406787608,,,,semiconductor
1039_CsYbHgCl,combined,-0.2851,0.03564,0.32074,0.0,,,,0.0,0.0,,,,0.0,0.074261141096253,4f,f,4.0,0.0667477751779645,0.0185797237349875,6s,s,6.0,0.0171164087952777,0.5703079150866077,6s,s,6.0,0.570053973255424,0.6730436037075774,6s,s,6.0,0.6728651975811785,0.3536396205876899,3p,p,3.0,0.2972747257102657,0.3054019547733256,3p,p,3.0,0.2313023406787608,1.0,-1.0,True,semiconductor
1040_CsNiBaCl,1,-4.34358,1.87098,6.2145600000000005,0.0,,,,0.0,0.0137390053385318,5s,s,5.0,0.0125305342763053,0.14783524996715,3d,d,3.0,0.1474775790524588,0.4346904466802134,4s,s,4.0,0.433464431631601,0.0225703395396565,5p,p,5.0,0.0167944945455185,0.3180084892254123,6s,s,6.0,0.3120507578486118,0.8290032646730447,3p,p,3.0,0.8228835785250249,0.2335001388038922,3p,p,3.0,0.1336975602506932,,,,insulator
1040_CsNiBaCl,-1,-4.73364,0.00661,4.7402500000000005,0.0,,,,0.0,0.0,,,,0.0,0.0655785533109108,3d,d,3.0,0.065306650561146,0.8266643509739512,3d,d,3.0,0.8262202086919994,0.0,,,,0.0,0.0119991470193924,6s,s,6.0,0.0097488834214769,0.9268354361118198,3p,p,3.0,0.9261728766399856,0.1610391620374574,3p,p,3.0,0.1466110499333802,,,,insulator
1040_CsNiBaCl,combined,-4.34358,0.00661,4.35019,0.0,,,,0.0,0.0,,,,0.0,0.14783524996715,3d,d,3.0,0.1474775790524588,0.8266643509739512,3d,d,3.0,0.8262202086919994,0.0225703395396565,5p,p,5.0,0.0167944945455185,0.0119991470193924,6s,s,6.0,0.0097488834214769,0.8290032646730447,3p,p,3.0,0.8228835785250249,0.1610391620374574,3p,p,3.0,0.1466110499333802,1.0,-1.0,True,insulator
1041_CsSrPdCl,1,-2.32011,3.27877,5.59888,0.0,,,,0.0,0.0205212651946186,5s,s,5.0,0.0163194623124235,0.0130773134570327,5s,s,5.0,0.0081792827166791,0.5680600334264829,5s,s,5.0,0.5675163496669656,0.3305740028950319,4d,d,4.0,0.3304254147284406,0.1790755586182825,5s,s,5.0,0.1787846989938493,0.6560610041828661,3p,p,3.0,0.6343972613049395,0.2322223241473897,3s,s,3.0,0.1989211345315258,,,,insulator
1041_CsSrPdCl,-1,-3.35932,0.00806,3.36738,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0130946437130736,5s,s,5.0,0.0110454933067835,0.2917097070527032,4d,d,4.0,0.2912354982087083,0.6380753741325313,4d,d,4.0,0.6379048570059082,0.7038291430801852,3p,p,3.0,0.7035296708283609,0.3485269451212571,3p,p,3.0,0.3157126030971129,,,,semiconductor
1041_CsSrPdCl,combined,-2.32011,0.00806,2.32817,0.0,,,,0.0,0.0,,,,0.0,0.0130773134570327,5s,s,5.0,0.0081792827166791,0.0130946437130736,5s,s,5.0,0.0110454933067835,0.3305740028950319,4d,d,4.0,0.3304254147284406,0.6380753741325313,4d,d,4.0,0.6379048570059082,0.6560610041828661,3p,p,3.0,0.6343972613049395,0.3485269451212571,3p,p,3.0,0.3157126030971129,1.0,-1.0,True,semiconductor
1042_CsAuTiCl,1,-2.07636,0.04098,2.11734,0.0,,,,0.0,0.0,,,,0.0,0.0100917901155726,5d,d,5.0,0.0100722559440912,0.121751277709488,6s,s,6.0,0.1181519727785644,0.8032187670112922,3d,d,3.0,0.802271564598344,0.7568212863581602,3d,d,3.0,0.7533632423909904,0.1851757494872279,3p,p,3.0,0.184845581008414,0.120141431942442,3p,p,3.0,0.0821719504169946,,,,semiconductor
