comp,basisset#,abs_charge_spilling,bandOverlap_exists,bandOverlap_maxDev,bandOverlap_perc_kpts
3573_CsCdSmI,basisset0,0.93,True,0.0002,0.0
3574_CsNiRaI,basisset0,1.055,True,0.0001,0.0
3575_CsTiTlI,basisset0,0.87,False,NaN,NaN
3576_CsDyNpI,basisset0,1.305,False,NaN,NaN
3577_CsKMnI,basisset0,0.61,False,NaN,NaN
3578_CsTeVacI,basisset0,1.04,False,NaN,NaN
3579_CsCrVacF,basisset0,0.59,False,NaN,NaN
3580_CsThVacI,basisset0,1.05,False,NaN,NaN
3581_CsPoVacI,basisset0,0.92,False,NaN,NaN
3582_CsZrVacCl,basisset0,0.74,True,0.0,0.0
3583_CsPbVacBr,basisset0,0.65,False,NaN,NaN
3584_CsHfVacCl,basisset0,0.77,True,18.2645,2.7778
3584_CsHfVacCl,basisset1,0.78,True,0.0002,0.0
3585_CsPaVacI,basisset0,0.84,True,0.0,0.0
3586_CsUVacI,basisset0,0.83,True,0.0334,0.0
3587_CsTbVacBr,basisset0,1.42,False,NaN,NaN
3588_CsMnVacF,basisset0,0.495,True,0.0022,0.0
3589_CsCoVacF,basisset0,0.575,False,NaN,NaN
3590_CsGeVacF,basisset0,0.63,True,0.0005,0.0
3591_CsCeVacI,basisset0,0.66,False,NaN,NaN
3592_CsNpVacI,basisset0,0.825,False,NaN,NaN
3593_CsSnVacCl,basisset0,0.62,True,0.0042,0.0
3594_CsPuVacI,basisset0,0.85,False,NaN,NaN
3595_CsPrVacI,basisset0,1.61,False,NaN,NaN
3596_CsAmVacI,basisset0,0.825,True,0.0005,0.0
3597_CsCmVacI,basisset0,0.845,True,0.0,0.0
3598_CsNbVacCl,basisset0,0.73,True,0.0031,0.0
3599_CsTaVacCl,basisset0,0.63,True,0.0,0.0
3601_CsZrVacBr,basisset0,0.72,True,0.0007,0.0
3603_CsWVacCl,basisset0,0.715,False,NaN,NaN
3604_CsHfVacBr,basisset0,0.77,False,NaN,NaN
3605_CsSeVacF,basisset0,0.97,False,NaN,NaN
3606_CsMoVacCl,basisset0,0.605,True,0.0012,0.0
3607_CsTcVacCl,basisset0,0.52,True,0.0004,0.0
3608_CsSnVacBr,basisset0,0.59,True,0.0067,0.0
3609_CsPbVacI,basisset0,0.73,False,NaN,NaN
3610_CsTaVacBr,basisset0,0.635,True,0.0003,0.0
3611_CsNbVacBr,basisset0,0.715,True,0.0,0.0
3612_CsOsVacCl,basisset0,0.72,True,0.0001,0.0
3613_CsReVacCl,basisset0,0.725,False,NaN,NaN
3614_CsTbVacI,basisset0,1.47,False,NaN,NaN
3615_CsPtVacCl,basisset0,0.66,False,NaN,NaN
3616_CsIrVacCl,basisset0,0.745,True,0.0,0.0
3617_CsNiVacF,basisset0,0.54,True,0.0012,0.0
3618_CsRuVacCl,basisset0,0.585,True,0.0004,0.0
3619_CsPdVacCl,basisset0,0.62,True,0.0001,0.0
3620_CsWVacBr,basisset0,0.725,False,NaN,NaN
3621_CsTiVacCl,basisset0,0.71,True,0.0006,0.0
3622_CsMoVacBr,basisset0,0.59,True,0.0001,0.0
3623_CsRhVacCl,basisset0,0.555,True,0.0095,0.0
3624_CsTcVacBr,basisset0,0.54,True,0.0006,0.0
3625_CsZrVacI,basisset0,0.75,True,0.0,0.0
3626_CsHfVacI,basisset0,0.81,False,NaN,NaN
3627_CsReVacBr,basisset0,0.71,False,NaN,NaN
3628_CsOsVacBr,basisset0,0.725,True,0.0,0.0
3629_CsFeVacCl,basisset0,0.695,True,0.0592,0.0
3629_CsFeVacCl,basisset1,0.825,True,0.3987,2.7778
3630_CsIrVacBr,basisset0,0.755,False,NaN,NaN
3631_CsPtVacBr,basisset0,0.66,False,NaN,NaN
3632_CsVVacCl,basisset0,0.59,True,0.0006,0.0
3633_CsRuVacBr,basisset0,0.58,True,0.0,0.0
3634_CsSnVacI,basisset0,0.63,False,NaN,NaN
3635_CsPdVacBr,basisset0,0.59,True,0.0,0.0
3636_CsNbVacI,basisset0,0.74,True,0.0,0.0
3637_CsTaVacI,basisset0,0.72,False,NaN,NaN
3638_CsTiVacBr,basisset0,0.73,True,0.0001,0.0
3639_CsRhVacBr,basisset0,0.555,False,NaN,NaN
3640_CsWVacI,basisset0,0.84,False,NaN,NaN
3641_CsCrVacCl,basisset0,0.59,True,0.0,0.0
3642_CsFeVacBr,basisset0,0.745,True,0.0001,0.0
3643_CsMoVacI,basisset0,0.645,True,0.0002,0.0
3644_CsTcVacI,basisset0,0.675,True,0.0005,0.0
3645_CsVVacBr,basisset0,0.61,True,0.0,0.0
3646_CsCoVacCl,basisset0,0.675,True,0.0001,0.0
3647_CsMnVacCl,basisset0,0.575,True,0.0001,0.0
3648_CsGeVacCl,basisset0,0.74,True,1.1647,1.3889
3649_CsOsVacI,basisset0,0.92,False,NaN,NaN
3650_CsReVacI,basisset0,0.86,False,NaN,NaN
3651_CsIrVacI,basisset0,0.95,False,NaN,NaN
3652_CsPtVacI,basisset0,0.84,False,NaN,NaN
3654_CsPdVacI,basisset0,0.66,False,NaN,NaN
3656_CsSiVacF,basisset0,0.84,True,0.0,0.0
3657_CsTiVacI,basisset0,0.84,True,0.023,0.0
3658_CsRhVacI,basisset0,0.705,True,0.0001,0.0
3659_CsSeVacCl,basisset0,1.02,False,NaN,NaN
3660_CsBCsF,basisset0,0.89,False,NaN,NaN
3661_CsBCsCl,basisset0,0.94,False,NaN,NaN
3662_CsBCsBr,basisset0,0.87,False,NaN,NaN
3663_CsNCsF,basisset0,0.73,False,NaN,NaN
3664_CsNCsCl,basisset0,0.72,False,NaN,NaN
3665_CsNCsBr,basisset0,0.71,False,NaN,NaN
3666_CsAlCsF,basisset0,0.82,False,NaN,NaN
3667_CsAlCsCl,basisset0,0.91,False,NaN,NaN
3668_CsAlCsBr,basisset0,0.88,False,NaN,NaN
3669_CsPCsF,basisset0,0.95,False,NaN,NaN
3670_CsPCsCl,basisset0,0.95,False,NaN,NaN
3671_CsPCsBr,basisset0,0.88,False,NaN,NaN
3672_CsPCsI,basisset0,0.88,False,NaN,NaN
3673_CsScCsF,basisset0,0.61,False,NaN,NaN
3674_CsScCsCl,basisset0,0.51,False,NaN,NaN
3675_CsScCsBr,basisset0,0.49,False,NaN,NaN
3676_CsTiCsF,basisset0,0.77,True,0.0,0.0
3677_CsTiCsCl,basisset0,0.67,True,0.0002,0.0
3678_CsTiCsBr,basisset0,0.665,False,NaN,NaN
3679_CsVCsF,basisset0,0.605,True,0.0,0.0
3680_CsVCsCl,basisset0,0.57,True,0.0,0.0
3681_CsVCsBr,basisset0,0.565,True,0.0003,0.0
3682_CsCrCsF,basisset0,0.68,False,NaN,NaN
3683_CsCrCsCl,basisset0,0.58,True,0.0001,0.0
3684_CsCrCsBr,basisset0,0.565,False,NaN,NaN
3685_CsMnCsF,basisset0,0.645,False,NaN,NaN
3686_CsMnCsCl,basisset0,0.58,True,0.0001,0.0
3687_CsMnCsBr,basisset0,0.58,False,NaN,NaN
3688_CsFeCsF,basisset0,0.765,False,NaN,NaN
3689_CsFeCsCl,basisset0,0.72,True,0.0001,0.0
3690_CsFeCsBr,basisset0,0.69,True,0.0,0.0
3691_CsCoCsF,basisset0,0.68,False,NaN,NaN
3692_CsCoCsCl,basisset0,0.72,True,0.0,0.0
3693_CsCoCsBr,basisset0,0.74,False,NaN,NaN
3694_CsNiCsF,basisset0,0.665,False,NaN,NaN
3695_CsNiCsCl,basisset0,0.655,True,0.0,0.0
3696_CsNiCsBr,basisset0,0.675,False,NaN,NaN
3697_CsCuCsF,basisset0,0.715,False,NaN,NaN
3698_CsCuCsCl,basisset0,0.635,False,NaN,NaN
3699_CsCuCsBr,basisset0,0.63,False,NaN,NaN
3700_CsGaCsF,basisset0,0.63,True,0.0001,0.0
3701_CsGaCsCl,basisset0,0.69,True,0.0,0.0
3702_CsGaCsBr,basisset0,0.67,True,0.0003,0.0
3703_CsAsCsF,basisset0,0.91,False,NaN,NaN
3704_CsAsCsCl,basisset0,0.88,False,NaN,NaN
3705_CsAsCsBr,basisset0,0.81,False,NaN,NaN
3706_CsYCsF,basisset0,0.79,True,0.0,0.0
3707_CsNbCsF,basisset0,0.78,True,0.0,0.0
3708_CsNbCsCl,basisset0,0.71,True,0.0001,0.0
3709_CsNbCsBr,basisset0,0.665,True,0.0,0.0
3710_CsMoCsF,basisset0,0.665,False,NaN,NaN
3711_CsMoCsCl,basisset0,0.605,True,0.0004,0.0
3712_CsMoCsBr,basisset0,0.565,True,0.0,0.0
3713_CsRuCsF,basisset0,0.65,False,NaN,NaN
3714_CsRuCsCl,basisset0,0.61,True,0.0001,0.0
3715_CsRuCsBr,basisset0,0.59,False,NaN,NaN
3716_CsRhCsF,basisset0,0.63,False,NaN,NaN
3717_CsRhCsCl,basisset0,0.59,False,NaN,NaN
3718_CsRhCsBr,basisset0,0.58,False,NaN,NaN
3719_CsPdCsF,basisset0,0.76,True,0.0001,0.0
3720_CsPdCsCl,basisset0,0.625,True,0.0014,0.0
3721_CsPdCsBr,basisset0,0.595,True,0.0,0.0
3722_CsAgCsF,basisset0,0.705,False,NaN,NaN
3723_CsAgCsCl,basisset0,0.57,True,0.0004,0.0
3724_CsAgCsBr,basisset0,0.56,False,NaN,NaN
3725_CsInCsF,basisset0,0.6,True,0.0,0.0
3726_CsInCsCl,basisset0,0.59,True,0.0,0.0
3727_CsSbCsF,basisset0,0.96,False,NaN,NaN
3728_CsSbCsCl,basisset0,0.89,False,NaN,NaN
3729_CsSbCsBr,basisset0,0.83,False,NaN,NaN
3730_CsCsCeF,basisset0,0.78,True,0.0,0.0
3731_CsCsPrF,basisset0,1.235,True,0.0001,0.0
3732_CsCsNdF,basisset0,1.22,True,0.0074,0.0
3733_CsCsPmF,basisset0,1.21,True,0.0028,0.0
3734_CsCsSmF,basisset0,1.2,True,0.1637,1.3889
3734_CsCsSmF,basisset1,0.845,True,0.0001,0.0
3735_CsCsEuF,basisset0,1.21,True,0.0007,0.0
3736_CsCsGdF,basisset0,1.175,True,0.0025,0.0
3737_CsCsTbF,basisset0,1.19,True,0.0058,0.0
3738_CsCsDyF,basisset0,1.205,True,0.0001,0.0
3739_CsCsHoF,basisset0,1.185,False,NaN,NaN
3740_CsCsErF,basisset0,1.165,False,NaN,NaN
3742_CsCsYbF,basisset0,1.19,False,NaN,NaN
3743_CsCsLuF,basisset0,1.26,True,0.0,0.0
3744_CsCsTaF,basisset0,0.71,False,NaN,NaN
3745_CsCsTaCl,basisset0,0.66,True,0.0063,0.0
3746_CsCsTaBr,basisset0,0.655,False,NaN,NaN
3747_CsCsIrF,basisset0,0.7,False,NaN,NaN
3748_CsCsIrCl,basisset0,0.81,True,0.0005,0.0
3749_CsCsIrBr,basisset0,0.81,False,NaN,NaN
3750_CsCsAuF,basisset0,0.75,False,NaN,NaN
3751_CsCsAuCl,basisset0,0.655,False,NaN,NaN
3752_CsCsTlF,basisset0,0.65,True,0.0,0.0
3754_CsCsNpF,basisset0,0.95,True,0.0011,0.0
3756_CsCsAmF,basisset0,0.935,True,0.0,0.0
