comp,abs_charge_spilling,bandOverlap_exists,bandOverlap_maxDev,bandOverlap_perc_kpts,popdiff.total,popdiff.B1,popdiff.B2,charge.B1,charge.B2,charge.A,charge.X,charge.total,charge.balanced,Icohp.B1.sum,Icohp.B1.avg,Icohp.B1.avg_spinup,Icohp.B1.avg_spindown,Icohp.B1.x_avg,Icohp.B1.x_spinup,Icohp.B1.x_spindown,Icohp.B1.y_avg,Icohp.B1.y_spinup,Icohp.B1.y_spindown,Icohp.B1.z_avg,Icohp.B1.z_spinup,Icohp.B1.z_spindown,Icobi.B1.sum,Icobi.B1.avg,Icobi.B1.avg_spinup,Icobi.B1.avg_spindown,Icobi.B1.x_avg,Icobi.B1.x_spinup,Icobi.B1.x_spindown,Icobi.B1.y_avg,Icobi.B1.y_spinup,Icobi.B1.y_spindown,Icobi.B1.z_avg,Icobi.B1.z_spinup,Icobi.B1.z_spindown,Icohp.B1.axial_asym_index,Icohp.B1.directional_asym_index,Icobi.B1.axial_asym_index,Icobi.B1.directional_asym_index,Icohp.B2.sum,Icohp.B2.avg,Icohp.B2.avg_spinup,Icohp.B2.avg_spindown,Icohp.B2.x_avg,Icohp.B2.x_spinup,Icohp.B2.x_spindown,Icohp.B2.y_avg,Icohp.B2.y_spinup,Icohp.B2.y_spindown,Icohp.B2.z_avg,Icohp.B2.z_spinup,Icohp.B2.z_spindown,Icobi.B2.sum,Icobi.B2.avg,Icobi.B2.avg_spinup,Icobi.B2.avg_spindown,Icobi.B2.x_avg,Icobi.B2.x_spinup,Icobi.B2.x_spindown,Icobi.B2.y_avg,Icobi.B2.y_spinup,Icobi.B2.y_spindown,Icobi.B2.z_avg,Icobi.B2.z_spinup,Icobi.B2.z_spindown,Icohp.B2.axial_asym_index,Icohp.B2.directional_asym_index,Icobi.B2.axial_asym_index,Icobi.B2.directional_asym_index,MadelungEnergy,SitePotential.B1,SitePotential.B2
2543_CsCeAuF,0.695,False,,,1.01,1.01,0.0,1.35,0.64,1.07,-0.69,-0.01,True,-23.15478,-3.85913,-1.9349350000000003,-1.924195,-3.85921,-1.934445,-1.924765,-3.858955,-1.93518,-1.923775,-3.859225,-1.93518,-1.924045,2.62916,0.4381933333333332,0.2202666666666667,0.2179266666666666,0.438185,0.22026,0.2179249999999999,0.438185,0.220265,0.21792,0.43821,0.220275,0.217935,0.0006890213880633,6.996395560657259e-05,8.6249036537312e-05,5.705244260523647e-05,-4.16597,-0.6943283333333333,-0.3474033333333333,-0.346925,-0.69435,-0.34738,-0.34697,-0.6942999999999999,-0.347415,-0.346885,-0.694335,-0.347415,-0.34692,0.54403,0.0906716666666666,0.0453149999999999,0.0453566666666666,0.090675,0.0453149999999999,0.04536,0.09067,0.0453149999999999,0.045355,0.09067,0.045315,0.045355,0.0008468857642259,7.201204041330905e-05,0.0001092526333074,5.514401779319156e-05,-32.74,-13.12,-8.0
2544_CsAsFrF,1.03,True,0.0009,0.0,0.0,0.0,0.0,1.49,0.75,1.05,-0.7199999999999999,0.02,True,-19.20091,-3.2001516666666667,-1.60008,-1.6000716666666666,-3.202895,-1.602945,-1.59995,-3.202865,-1.6000649999999998,-1.6028,-3.1946950000000003,-1.59723,-1.597465,2.23436,0.3723933333333333,0.1861966666666666,0.1861966666666666,0.3729,0.18659,0.18631,0.37289,0.18632,0.18657,0.37139,0.18568,0.18571,9.860147167349986e-06,0.0025623785539329,7.724722726847862e-17,0.0040548523962119,-2.66848,-0.4447466666666666,-0.222375,-0.2223716666666666,-0.44284,-0.2203649999999999,-0.2224749999999999,-0.442835,-0.222375,-0.22046,-0.448565,-0.224385,-0.22418,0.22853,0.0380883333333333,0.0190433333333333,0.019045,0.037875,0.01888,0.0189949999999999,0.037875,0.01899,0.018885,0.038515,0.01926,0.019255,1.5456045355022647e-05,0.0128837390574409,2.8867540595912234e-06,0.0168030455520063,-37.54,-17.06,-6.81
2546_CsKPuF,0.86,True,0.0001,0.0,5.0,0.0,5.0,0.73,1.09,1.08,-0.66,0.02,True,-3.23271,-0.538785,-0.2691066666666666,-0.2696783333333334,-0.539495,-0.270305,-0.26919,-0.5378350000000001,-0.2681,-0.269735,-0.539025,-0.268915,-0.2701099999999999,0.2687,0.0447833333333333,0.0223533333333333,0.02243,0.044895,0.0224499999999999,0.022445,0.04473,0.02231,0.02242,0.044725,0.0223,0.022425,0.0005414263513382,0.0030810063383351,4.45346935587829e-05,0.0037960550800149,-28.43394,-4.73899,-2.330923333333333,-2.4080666666666666,-4.69294,-2.2908150000000003,-2.402125,-4.73338,-2.32558,-2.4078,-4.790649999999999,-2.376375,-2.414275,3.0677200000000004,0.5112866666666668,0.25475,0.2565366666666666,0.5041800000000001,0.24971,0.25447,0.51061,0.254225,0.256385,0.51907,0.260315,0.258755,0.0009274275506912,0.0206183174051853,4.082482049240128e-05,0.0291226057136895,-29.46,-7.86,-11.88
2545_CsNiFrF,0.78,True,0.0,0.0,1.0,0.86,0.0,1.62,0.77,1.06,-0.75,0.01,True,-13.36315,-2.2271916666666667,-0.9683266666666666,-1.258865,-2.04499,-0.78011,-1.26488,-2.534075,-1.283215,-1.25086,-2.10251,-0.841655,-1.2608549999999998,1.65772,0.2762866666666666,0.1255833333333333,0.1507033333333333,0.214445,0.0834149999999999,0.13103,0.37671,0.19442,0.18229,0.237705,0.098915,0.13879,9.172728532825768e-05,0.2195971758155823,2.4152303166805545e-05,0.5873066621624883,-2.90311,-0.4838516666666666,-0.242055,-0.2417966666666666,-0.4693,-0.232595,-0.236705,-0.498335,-0.25373,-0.244605,-0.4839199999999999,-0.23984,-0.24408,0.21876,0.03646,0.018325,0.018135,0.03613,0.018145,0.017985,0.03608,0.0182,0.01788,0.03717,0.01863,0.01854,6.202590481137719e-05,0.0600080603215171,7.453550863297308e-06,0.0298957761930883,-44.04,-20.22,-6.95
2547_CsEuAmF,1.145,True,0.0012,0.0,0.03,6.86,-6.89,1.6,0.79,1.08,-0.7599999999999999,-0.01,True,-5.234389999999999,-0.8723983333333333,-0.39737,-0.4750283333333333,-0.874035,-0.397335,-0.4767,-0.8704,-0.397435,-0.4729649999999999,-0.87276,-0.39734,-0.4754199999999999,0.36825,0.061375,0.0277516666666666,0.0336233333333333,0.0615,0.02775,0.03375,0.061225,0.02776,0.033465,0.0613999999999999,0.027745,0.033655,0.0005014663187296,0.0041666746268429,3.730497644319812e-05,0.0044806517311608,-16.22618,-2.704363333333333,-1.3614033333333333,-1.34296,-2.6930050000000003,-1.350735,-1.34227,-2.71088,-1.3669699999999998,-1.34391,-2.709205,-1.366505,-1.3427,1.84803,0.308005,0.1539199999999999,0.154085,0.30716,0.15308,0.15408,0.30844,0.154345,0.1540949999999999,0.308415,0.154335,0.15408,0.0003393217868675,0.0066096887868862,2.3392820640147148e-05,0.0041557766919368,-40.77,-15.71,-8.82
2548_CsTmTlF,1.19,True,0.0005,0.0,2.03,1.97,0.0,2.61,0.31,1.09,-0.85,-0.0,True,-6.3382,-1.056366666666667,-0.5023316666666667,-0.554035,-1.059775,-0.5019100000000001,-0.557865,-1.0399500000000002,-0.50282,-0.53713,-1.069375,-0.502265,-0.56711,0.4692899999999999,0.0782149999999999,0.0364183333333333,0.0417966666666666,0.078635,0.0362549999999999,0.04238,0.076705,0.03657,0.040135,0.079305,0.03643,0.0428749999999999,0.0002875858352721,0.0278549114890661,1.518406120619528e-05,0.0332417055552004,-9.08653,-1.5144216666666666,-0.7564350000000001,-0.7579866666666666,-1.5171199999999998,-0.75604,-0.76108,-1.5111750000000002,-0.756855,-0.75432,-1.51497,-0.75641,-0.75856,1.01691,0.169485,0.084725,0.08476,0.16971,0.08473,0.08498,0.169345,0.084755,0.08459,0.1694,0.08469,0.08471,0.0001497866110328,0.0039255909571638,1.4999972499756758e-05,0.002153582912942,-63.51,-23.56,-6.09
2549_CsRbLuF,1.23,False,,,0.0,0.0,0.0,1.01,1.24,1.04,-0.7199999999999999,0.01,True,-0.02132,-0.0035533333333333,-0.0017699999999999,-0.0017833333333333,-0.0035499999999999,-0.0017699999999999,-0.00178,-0.00356,-0.001775,-0.001785,-0.00355,-0.001765,-0.001785,0.0017999999999999,0.0003,0.00015,0.00015,0.0003,0.00015,0.00015,0.0003,0.00015,0.00015,0.0003,0.00015,0.00015,1.972025456379592e-05,0.0028142589118198,0.0,0.0,-26.2503,-4.375049999999999,-2.1870416666666666,-2.188008333333333,-4.37423,-2.19001,-2.18422,-4.373075,-2.18425,-2.188825,-4.377845000000001,-2.186865,-2.19098,2.68608,0.44768,0.2238099999999999,0.2238699999999999,0.447485,0.22378,0.223705,0.4476799999999999,0.22382,0.22386,0.447875,0.22383,0.224045,0.0031758230824948,0.00109027325402,0.0004579114741321,0.0008711579699785,-36.08,-9.0,-14.96
2550_CsCuRhF,0.54,True,0.0652,0.0,0.0,0.0,0.0,0.8,1.29,1.06,-0.7000000000000001,0.01,True,-6.028229999999999,-1.0047049999999995,-0.5023916666666667,-0.5023133333333333,-1.004355,-0.50318,-0.5011749999999999,-1.00543,-0.503595,-0.501835,-1.00433,-0.5004,-0.50393,0.53577,0.089295,0.0446483333333333,0.0446466666666666,0.089265,0.044675,0.04459,0.08937,0.044725,0.044645,0.08925,0.044545,0.044705,0.0001124599797989,0.0010948487366939,1.1666678121038004e-05,0.0013438602385352,-15.914269999999998,-2.652378333333333,-1.3263083333333332,-1.32607,-2.65254,-1.325775,-1.326765,-2.651755,-1.325505,-1.32625,-2.65284,-1.327645,-1.325195,2.00063,0.3334383333333333,0.1667183333333333,0.1667199999999999,0.333455,0.16671,0.166745,0.333405,0.16669,0.166715,0.333455,0.166755,0.1667,0.0001365141137618,0.000409066831215,7.264830041583461e-06,0.000149952764879,-38.11,-10.28,-14.41
2551_CsFeZnF,0.695,False,,,3.98,3.83,0.01,1.42,1.53,1.04,-0.84,-0.01,True,-8.50612,-1.4176866666666663,-0.5402233333333332,-0.8774633333333334,-1.39091,-0.53682,-0.85409,-1.46937,-0.54558,-0.92379,-1.39278,-0.53827,-0.85451,0.70802,0.1180033333333333,0.0460266666666666,0.0719766666666666,0.11576,0.04604,0.06972,0.12237,0.04594,0.07643,0.11588,0.0461,0.06978,0.0,0.0553436819607531,0.0,0.0560153667975481,-6.537459999999999,-1.0895766666666666,-0.5422466666666667,-0.54733,-1.09776,-0.54701,-0.55075,-1.07454,-0.534,-0.54054,-1.09643,-0.54573,-0.5507,0.65272,0.1087866666666666,0.0545766666666666,0.05421,0.1105599999999999,0.05552,0.05504,0.10534,0.05276,0.05258,0.11046,0.05545,0.05501,0.0,0.0213110290540974,0.0,0.047983821546758,-56.24,-15.91,-16.79
2553_CsLiTiF,0.715,True,0.0001,0.0,1.03,0.01,0.98,0.67,1.56,1.07,-0.7266666666666666,0.01,True,-4.70673,-0.784455,-0.3927933333333333,-0.3916616666666666,-0.8015100000000001,-0.39678,-0.40473,-0.7806599999999999,-0.3933149999999999,-0.387345,-0.771195,-0.388285,-0.38291,0.38356,0.0639266666666666,0.0319616666666666,0.031965,0.06468,0.032155,0.032525,0.063935,0.0320649999999999,0.03187,0.063165,0.031665,0.0315,0.0002055413857334,0.0386446641298737,2.0138419257688075e-05,0.0236990301387006,-20.298920000000003,-3.383153333333334,-1.6477366666666666,-1.7354166666666666,-3.45596,-1.717835,-1.738125,-3.348585,-1.61478,-1.733805,-3.3449150000000003,-1.610595,-1.73432,2.22573,0.370955,0.18302,0.187935,0.39139,0.196365,0.195025,0.36153,0.17686,0.18467,0.359945,0.175835,0.18411,0.0002074583854441,0.0328229285104822,1.3437110733968236e-05,0.0847676941947136,-42.56,-8.9,-17.08
2554_CsNiZnF,0.67,True,0.0001,0.0,2.01,1.82,0.01,1.4,1.53,1.04,-0.84,-0.03,True,-8.432720000000002,-1.4054533333333337,-0.5607433333333334,-0.84471,-1.405095,-0.56056,-0.844535,-1.406945,-0.56152,-0.845425,-1.40432,-0.56015,-0.84417,0.7399,0.1233166666666666,0.0485866666666666,0.07473,0.1232999999999999,0.04858,0.07472,0.1234099999999999,0.04863,0.07478,0.12324,0.04855,0.07469,2.3570268958706723e-06,0.0018677247673349,0.0,0.0013785646709012,-6.492299999999999,-1.08205,-0.5395266666666666,-0.5425233333333334,-1.08236,-0.53968,-0.54268,-1.08076,-0.53887,-0.54189,-1.08303,-0.54003,-0.543,0.6491,0.1081833333333333,0.0543833333333333,0.0537999999999999,0.1081999999999999,0.05439,0.05381,0.1081,0.05434,0.05376,0.10825,0.05442,0.05383,6.409875621278546e-17,0.0020978697842059,8.012344526598184e-18,0.0013865352025883,-56.08,-16.22,-16.58
2555_CsRbYbF,1.165,False,,,-1.02,0.0,-0.98,1.01,2.63,1.03,-0.95,-0.0,True,0.00452,0.0007533333333333,0.0002966666666666,0.0004566666666666,0.00067,0.00021,0.00046,0.00091,0.00046,0.00045,0.00068,0.00022,0.00046,0.00044,7.333333333333333e-05,3.6666666666666666e-05,3.6666666666666666e-05,8e-05,4e-05,4e-05,6e-05,3e-05,3e-05,8e-05,4e-05,4e-05,1.4662019591483734e-19,0.3185840707964601,9.63306721530181e-21,0.2727272727272728,-6.06438,-1.01073,-0.518935,-0.491795,-1.01789,-0.52615,-0.49174,-0.99681,-0.5049049999999999,-0.491905,-1.01749,-0.5257499999999999,-0.4917399999999999,0.42456,0.07076,0.0369466666666666,0.0338133333333333,0.071435,0.037635,0.0338,0.06945,0.03561,0.03384,0.0713949999999999,0.037595,0.0338,6.506406919172094e-05,0.0208562128362668,2.357022538936061e-06,0.0280525720746182,-75.06,-10.43,-25.18
2556_CsCoGeF,0.68,True,0.0,0.0,3.0,2.8,0.02,1.38,0.92,1.06,-0.735,0.01,True,-8.96288,-1.4938133333333334,-0.58032,-0.9134933333333332,-1.4983,-0.5831999999999999,-0.9151,-1.49602,-0.582015,-0.914005,-1.48712,-0.575745,-0.911375,0.76414,0.1273566666666666,0.0500416666666666,0.077315,0.127525,0.0500349999999999,0.07749,0.12744,0.050095,0.077345,0.127105,0.049995,0.07711,0.0012961681811295,0.0074842015066585,0.0001020075156428,0.003297825005889,-14.088420000000005,-2.3480700000000003,-1.17134,-1.1767299999999998,-2.34506,-1.168395,-1.1766649999999998,-2.34721,-1.17075,-1.17646,-2.35194,-1.174875,-1.177065,1.63265,0.2721083333333333,0.13689,0.1352183333333333,0.271605,0.13651,0.135095,0.272035,0.13685,0.135185,0.2726849999999999,0.13731,0.135375,0.0002211834993084,0.0029300659690723,5.527703359470326e-06,0.0039690074418888,-41.24,-15.42,-10.67
2557_CsCoCuF,0.66,False,,,2.01,2.66,-0.69,1.42,1.25,1.05,-0.7966666666666667,-0.01,True,-11.19579,-1.865965,-0.7099283333333334,-1.1560366666666668,-1.863665,-0.732615,-1.13105,-1.868665,-0.69732,-1.171345,-1.865565,-0.69985,-1.165715,0.85702,0.1428366666666666,0.0537983333333333,0.0890383333333333,0.14533,0.057055,0.0882749999999999,0.141805,0.0520749999999999,0.08973,0.141375,0.052265,0.08911,0.000248031213272,0.0026795786630509,2.7182519181485216e-05,0.0276889687521879,-6.222320000000001,-1.0370533333333334,-0.5787599999999999,-0.4582933333333333,-1.156165,-0.70224,-0.453925,-0.9589,-0.49733,-0.46157,-0.996095,-0.53671,-0.459385,0.7052699999999998,0.1175449999999999,0.069355,0.04819,0.13679,0.08957,0.04722,0.104765,0.055995,0.04877,0.11108,0.0625,0.04858,1.8408973007537305e-05,0.1902168323069209,1.6666701051169337e-06,0.2724488493768344,-50.86,-17.87,-13.06
2558_CsKNpF,0.865,False,,,-3.97,-0.01,-4.02,0.73,1.18,1.07,-0.67,0.03,True,-3.2811700000000004,-0.5468616666666667,-0.2736166666666667,-0.273245,-0.546815,-0.27359,-0.273225,-0.5469200000000001,-0.273645,-0.273275,-0.5468500000000001,-0.273615,-0.273235,0.27013,0.0450216666666666,0.0225383333333333,0.0224833333333333,0.0450249999999999,0.0225399999999999,0.0224849999999999,0.04502,0.022535,0.0224849999999999,0.04502,0.0225399999999999,0.02248,0.0015915583387888,0.000192004681257,0.0001412739547108,0.0001110576389145,-27.07203,-4.512005,-2.256221666666667,-2.255783333333333,-4.509824999999999,-2.25471,-2.255115,-4.514715000000001,-2.2584600000000004,-2.256255,-4.511475000000001,-2.255495,-2.25598,3.00365,0.5006083333333333,0.2483933333333333,0.252215,0.500455,0.24825,0.252205,0.5008349999999999,0.248605,0.2522299999999999,0.500535,0.248325,0.25221,0.0029125757620918,0.0010837753947527,3.443991946296642e-05,0.0007590764569772,-30.82,-7.95,-12.48
2559_CsSmEuF,1.13,True,0.041,0.0,13.03,5.94,6.91,1.6,1.61,1.08,-0.89,0.03,True,-4.76185,-0.7936416666666667,-0.375615,-0.4180266666666666,-0.78915,-0.37176,-0.41739,-0.795955,-0.3767,-0.419255,-0.79582,-0.3783849999999999,-0.417435,0.3747699999999999,0.0624616666666666,0.0297883333333333,0.0326733333333333,0.061745,0.029365,0.03238,0.0632649999999999,0.030175,0.03309,0.062375,0.029825,0.03255,0.0007811390965574,0.0085743986055839,8.46396022463273e-05,0.0243349254209246,-4.875820000000001,-0.8126366666666668,-0.3840083333333333,-0.4286283333333333,-0.816445,-0.38809,-0.428355,-0.811375,-0.38141,-0.429965,-0.81009,-0.382525,-0.427565,0.35502,0.05917,0.0281566666666666,0.0310133333333333,0.05939,0.02834,0.03105,0.05914,0.02805,0.03109,0.05898,0.02808,0.0309,0.0004555159186903,0.007820223059916,3.3499610245408214e-05,0.0069291870880513,-57.89,-15.5,-16.36
2560_CsErTlF,1.18,True,0.0,0.0,3.03,2.97,0.0,2.63,0.31,1.08,-0.85,-0.0,True,-6.10084,-1.0168066666666666,-0.48306,-0.5337466666666667,-1.0181650000000002,-0.48647,-0.531695,-1.01822,-0.485265,-0.5329550000000001,-1.0140349999999998,-0.477445,-0.5365899999999999,0.44704,0.0745066666666666,0.0348083333333333,0.0396983333333333,0.074625,0.0349649999999999,0.03966,0.0746199999999999,0.034925,0.039695,0.074275,0.0345349999999999,0.03974,0.0013720859263397,0.0041158266730484,5.759038629076215e-05,0.004697566213314,-9.02955,-1.504925,-0.751455,-0.7534700000000001,-1.504785,-0.74977,-0.755015,-1.5047899999999998,-0.75087,-0.7539199999999999,-1.5052,-0.753725,-0.751475,1.01276,0.1687933333333333,0.084335,0.0844583333333333,0.16879,0.084185,0.084605,0.168775,0.084285,0.08449,0.168815,0.084535,0.08428,0.0004835665539614,0.0002757612505605,1.312336051520994e-05,0.0002369761838934,-63.71,-23.52,-6.16
2561_CsNdNpF,1.615,False,,,-8.77,-4.01,-4.71,1.38,0.91,1.06,-0.735,0.0,True,-4.31859,-0.7197649999999999,-0.40306,-0.316705,-0.71892,-0.40303,-0.31589,-0.71804,-0.403695,-0.314345,-0.722335,-0.402455,-0.31988,0.33189,0.055315,0.0306133333333333,0.0247016666666666,0.0554399999999999,0.030675,0.024765,0.055745,0.030885,0.02486,0.05476,0.03028,0.02448,0.0079445141698949,0.0059672254138502,0.0010813635211467,0.0178071047636264,-19.110950000000003,-3.1851583333333338,-1.6429216666666668,-1.5422366666666667,-3.1912200000000004,-1.64486,-1.54636,-3.1917850000000003,-1.644865,-1.54692,-3.17247,-1.63904,-1.53343,2.08598,0.3476633333333332,0.1744816666666666,0.1731816666666666,0.3484,0.17473,0.17367,0.348275,0.17465,0.173625,0.346315,0.174065,0.17225,0.015673120164733,0.0060640627493664,0.0032434599903281,0.0059971811810276,-37.06,-13.07,-10.45
2562_CsSrAmF,1.06,True,0.0,0.0,6.99,0.0,6.93,1.71,0.59,1.07,-0.7400000000000001,-0.0,True,-4.35744,-0.7262399999999999,-0.3625116666666666,-0.3637283333333332,-0.7260249999999999,-0.36222,-0.363805,-0.725915,-0.362095,-0.36382,-0.72678,-0.36322,-0.36356,0.35107,0.0585116666666666,0.0292533333333333,0.0292583333333333,0.058505,0.029245,0.02926,0.058495,0.029235,0.02926,0.058535,0.02928,0.029255,0.0012259206832935,0.0011910663141661,6.452816338352981e-05,0.0006836243484206,-20.19897,-3.366495,-1.64427,-1.722225,-3.362105,-1.64492,-1.717185,-3.36781,-1.644715,-1.7230949999999998,-3.36957,-1.6431749999999998,-1.726395,2.1466000000000003,0.3577666666666667,0.1779533333333333,0.1798133333333333,0.357445,0.1780149999999999,0.17943,0.35812,0.17812,0.18,0.357735,0.177725,0.18001,0.001694629472582,0.0022174398001483,0.0001564359896421,0.001886704556042,-38.64,-14.74,-8.8
2563_CsKCeF,0.695,True,0.0,0.0,0.95,0.0,1.01,0.74,1.37,1.08,-0.71,0.01,True,-3.2184500000000007,-0.5364083333333335,-0.2682233333333333,-0.268185,-0.5364,-0.268225,-0.268175,-0.53641,-0.2682299999999999,-0.26818,-0.5364150000000001,-0.268215,-0.2682,0.26779,0.0446316666666666,0.0223033333333333,0.0223283333333333,0.044635,0.022305,0.02233,0.044635,0.022305,0.02233,0.044625,0.0223,0.0223249999999999,0.0010463763468718,2.796377138081672e-05,8.836480177978186e-05,0.0002240561634116,-23.00816,-3.8346933333333335,-1.9226233333333331,-1.91207,-3.83448,-1.922495,-1.911985,-3.835205,-1.92289,-1.912315,-3.834395,-1.922485,-1.91191,2.67778,0.4462966666666666,0.2242883333333333,0.2220083333333333,0.4463,0.22429,0.2220099999999999,0.4463,0.22429,0.22201,0.4462899999999999,0.224285,0.222005,0.0015747012123334,0.000211229407306,4.496902967286696e-05,2.240662040959044e-05,-34.65,-8.39,-13.56
2564_CsLiRhF,0.58,True,0.001,0.0,0.0,0.0,0.0,0.68,1.38,1.07,-0.7000000000000001,0.0,True,-4.87469,-0.8124483333333333,-0.4061783333333333,-0.4062699999999999,-0.8162400000000001,-0.41115,-0.40509,-0.811785,-0.40312,-0.408665,-0.80932,-0.404265,-0.405055,0.368,0.0613333333333333,0.0306616666666666,0.0306716666666666,0.0616499999999999,0.030955,0.030695,0.06127,0.030515,0.0307549999999999,0.06108,0.030515,0.030565,0.0017835398104801,0.0085174647003194,0.000178263547702,0.0092934782608694,-17.89541,-2.982568333333333,-1.4912849999999995,-1.4912833333333333,-2.9814,-1.489665,-1.4917349999999998,-2.982835,-1.49232,-1.490515,-2.98347,-1.49187,-1.4916,2.19187,0.3653116666666667,0.182655,0.1826566666666666,0.3652649999999999,0.182615,0.1826499999999999,0.3653149999999999,0.18267,0.182645,0.365355,0.18268,0.182675,0.0015271173333352,0.0006940327156517,4.010399426711266e-05,0.0002463649760252,-38.39,-8.86,-15.53
2565_CsFeGeF,0.69,True,0.0,0.0,3.99,3.8,0.03,1.39,0.92,1.06,-0.7400000000000001,-0.01,True,-9.02573,-1.5042883333333332,-0.5667783333333334,-0.93751,-1.51202,-0.5704,-0.94162,-1.47341,-0.558285,-0.915125,-1.527435,-0.57165,-0.955785,0.7542500000000001,0.1257083333333333,0.0488933333333333,0.076815,0.126325,0.04889,0.077435,0.12346,0.0489,0.07456,0.12734,0.04889,0.07845,0.0010822607533916,0.0359139925524029,8.713004702303315e-05,0.0308650977792509,-14.03115,-2.338525,-1.1666166666666669,-1.171908333333333,-2.33601,-1.16391,-1.1721,-2.348295,-1.17531,-1.1729850000000002,-2.33127,-1.16063,-1.17064,1.63598,0.2726633333333333,0.1371616666666666,0.1355016666666666,0.271695,0.1366,0.135095,0.2757,0.138965,0.136735,0.270595,0.13592,0.134675,0.0001794825315496,0.0072802300595462,4.082488622874237e-06,0.0187227227716719,-41.11,-15.24,-10.74
2566_CsAuUF,1.055,True,0.0366,0.0,-1.0,0.07,-1.19,-0.8,1.63,1.02,-0.48,-0.01,True,-0.1402,-0.0233666666666666,-0.00463,-0.0187366666666666,-0.023385,-0.00463,-0.018755,-0.02334,-0.00463,-0.0187099999999999,-0.023375,-0.00463,-0.0187449999999999,0.04222,0.0070366666666666,0.0028366666666666,0.0042,0.007035,0.002835,0.0042,0.00704,0.00284,0.0042,0.007035,0.002835,0.0042,5.522687013787818e-05,0.001925820256776,2.6562327038715205e-05,0.0007105637138797,-43.47497,-7.245828333333333,-3.5771683333333333,-3.66866,-7.24813,-3.577355,-3.670775,-7.243415,-3.57728,-3.666135,-7.24594,-3.57687,-3.66907,5.18879,0.8647983333333333,0.426175,0.4386233333333333,0.86501,0.426235,0.438775,0.8645700000000001,0.42613,0.43844,0.864815,0.42616,0.438655,0.0003844519954543,0.0006507192529402,3.83334058269251e-05,0.0005087891396644,-26.86,2.6,-14.26
2567_CsNiCuF,0.66,False,,,1.02,1.78,-0.82,1.4,1.38,1.05,-0.8166666666666668,-0.02,True,-9.19184,-1.5319733333333334,-0.6046900000000001,-0.9272833333333336,-1.537175,-0.60721,-0.929965,-1.512925,-0.59709,-0.915835,-1.54582,-0.60977,-0.93605,0.7656400000000001,0.1276066666666666,0.0495066666666666,0.0781,0.12855,0.0499,0.07865,0.12392,0.0479,0.07602,0.13035,0.05072,0.07963,6.23610737444423e-06,0.0214723058712944,0.0,0.0503892168643228,-7.303389999999999,-1.2172316666666665,-0.6852366666666666,-0.5319950000000001,-1.172,-0.63916,-0.53284,-1.37045,-0.83993,-0.53052,-1.109245,-0.57662,-0.532625,0.72002,0.1200033333333333,0.0705966666666666,0.0494066666666666,0.1143899999999999,0.06484,0.04955,0.13945,0.09045,0.049,0.10617,0.0565,0.04967,1.6666647148314933e-06,0.2145893893109911,8.012344526598184e-18,0.2773256298436156,-53.01,-16.6,-15.04
2568_CsBAgF,0.75,True,0.1178,1.3889,0.0,0.0,0.0,0.85,0.66,1.06,-0.6066666666666666,-0.01,True,-37.79236,-6.298726666666667,-3.149118333333333,-3.149608333333333,-6.30822,-3.15876,-3.14946,-6.298920000000001,-3.14324,-3.1556800000000003,-6.28904,-3.145355,-3.143685,2.9835,0.4972499999999999,0.248625,0.2486249999999999,0.498485,0.24964,0.2488449999999999,0.49717,0.24813,0.2490399999999999,0.496095,0.248105,0.24799,0.0008336129943995,0.0030450599009959,0.0001489779476989,0.0048064353946706,-3.26305,-0.5438416666666667,-0.27187,-0.2719716666666666,-0.542415,-0.270955,-0.27146,-0.543255,-0.271585,-0.2716699999999999,-0.545855,-0.27307,-0.272785,0.39466,0.0657766666666666,0.0328883333333333,0.0328883333333333,0.065595,0.03279,0.032805,0.06568,0.032835,0.032845,0.066055,0.03304,0.033015,0.0010673798731319,0.0063253704356353,0.0001409690287721,0.0069933613743475,-27.62,-15.92,-5.96
2569_CsHfVacF,0.81,True,0.0112,0.0,0.0,0.0,,2.2,,1.01,-0.7033333333333333,0.0,True,-24.55072,-4.091786666666667,-2.045723333333333,-2.046063333333333,-4.07976,-2.04986,-2.0299,-4.144045,-2.06427,-2.079775,-4.0515550000000005,-2.02304,-2.028515,2.85485,0.4758083333333333,0.2378983333333333,0.2379099999999999,0.47522,0.2380749999999999,0.237145,0.4802349999999999,0.23974,0.240495,0.47197,0.23588,0.23609,0.0002654240158545,0.0226038177291744,0.0003353975552564,0.0173704397779217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.67,-21.02,
